block_id,block_start,block_end,phase,hover_x,hover_y,altitude,height_offset_m,candidate_source,access_margin,backhaul_margin,joint_margin,energy,energy_ok,dem_legal,height_legal,pass
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0795113,448.2891845703125,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.967232418945102,-2.2401597114349556,-2.2401597114349556,0.39561871667793636,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0795113,498.2891845703125,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,18.810379080381395,-2.2423063229693696,-2.2423063229693696,0.40006576528904747,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0795113,548.2891845703125,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,17.08398468805221,-2.244781267599052,-2.244781267599052,0.4045128139001586,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,284.207763671875,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,21.625501143503513,-2.2110096915110375,-2.2110096915110375,0.39474461661514193,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,334.207763671875,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,23.726310853160214,-2.2120818170018026,-2.2120818170018026,0.3902975680040308,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,384.207763671875,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,22.269607378738428,-2.2134854537914634,-2.2134854537914634,0.3889493283956901,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,434.207763671875,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.246797770159944,-2.2152202804687704,-2.2152202804687704,0.3933963770068012,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,484.207763671875,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,18.465791314287202,-2.2172859001200607,-2.2172859001200607,0.3978434256179123,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2137472,23.0795113,534.207763671875,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,16.925401857302575,-2.2196818406311536,-2.2196818406311536,0.4022904742290233,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,269.1031494140625,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,21.01013088311224,-2.260828302074401,-2.260828302074401,0.4014017055897674,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,319.1031494140625,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,23.09553942393795,-2.2617890873610236,-2.2617890873610236,0.3969546569786563,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,369.1031494140625,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,22.909666246915464,-2.2630776688936294,-2.2630776688936294,0.39250760836754517,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,419.1031494140625,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.835030507404127,-2.2646937549214954,-2.2646937549214954,0.3940449506838547,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,469.1031494140625,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,18.976985552404088,-2.2666369798281494,-2.2666369798281494,0.3984919992949658,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21174719999999,23.0795113,519.1031494140625,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,17.367618146529253,-2.268906904406947,-2.268906904406947,0.40293904790607693,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,267.0932159423828,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.67866440913943,-2.350334649600171,-2.350334649600171,0.40293821707901656,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,317.0932159423828,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,22.612018232462844,-2.3512629182954754,-2.3512629182954754,0.39849116846790544,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,367.0932159423828,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,22.597724374362002,-2.3525123114908695,-2.3525123114908695,0.39404411985679433,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,417.0932159423828,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.66473600992512,-2.354082552066245,-2.354082552066245,0.3974565863854749,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,467.0932159423828,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,18.882342605141517,-2.3559732919999874,-2.3559732919999874,0.401903634996586,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0805113,517.0932159423828,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,17.31400761961889,-2.3581841126258496,-2.3581841126258496,0.4063506836076971,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,302.3373718261719,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,22.037820713795995,-2.119135408734337,-2.119135408734337,0.39061334220829014,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,352.3373718261719,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,23.159064074536587,-2.1203533575782103,-2.1203533575782103,0.386166293597179,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,402.3373718261719,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,21.226974332699058,-2.121909811262185,-2.121909811262185,0.38692263928674064,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,452.3373718261719,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,19.3863402224828,-2.1238044058492846,-2.1238044058492846,0.39136968789785176,True,True,True,False
