interval_id,t_start,t_end,phase,dem_cells,distance_max_method,distance_max_km,fspl_upper_bound,obstacle_loss_db,path_loss_upper_bound,threshold,margin_lower_bound,los_clearance_lower_bound,los_state_known,continuous_certified
31,80.45615080910534,81.5870021727149,cruise,3,endpoints,0.3733400775739653,91.49631710181583,10.0,101.49631710181583,122.0,20.503682898184167,18.974459838867176,True,True
32,81.5870021727149,82.71785353632447,cruise,3,endpoints,0.38935971423185783,91.86124512398874,10.0,101.86124512398874,122.0,20.138754876011262,18.974459838867176,True,True
33,82.71785353632447,82.88029174168346,cruise,3,endpoints,0.39166733687197297,91.91257193494974,10.0,101.91257193494974,122.0,20.08742806505026,18.974459838867176,True,True
34,82.88029174168346,83.04272994704246,cruise,3,endpoints,0.3939765123129715,91.96363145973208,10.0,101.96363145973208,122.0,20.036368540267915,18.974459838867176,True,True
35,83.04272994704246,84.01114310527856,cruise,3,endpoints,0.40777396868604004,92.26261479437164,10.0,102.26261479437164,122.0,19.737385205628357,18.974459838867176,True,True
36,84.01114310527856,84.97955626351467,cruise,3,endpoints,0.4216203833338303,92.5526568097933,10.0,102.5526568097933,122.0,19.447343190206695,18.974459838867176,True,True
37,84.97955626351467,86.1104076271387,cruise,3,endpoints,0.43784510351868994,92.88063478016464,10.0,102.88063478016464,122.0,19.11936521983536,18.974459838867176,True,True
38,86.1104076271387,87.24125899076273,cruise,3,endpoints,0.4541237638247287,93.1977094077244,10.0,103.1977094077244,122.0,18.802290592275597,18.974459838867176,True,True
39,87.24125899076273,87.43318289256412,cruise,3,endpoints,0.4568914581939804,93.25048560997101,10.0,103.25048560997101,122.0,18.749514390028992,18.974459838867176,True,True
40,87.43318289256412,87.62510679436552,cruise,3,endpoints,0.4596605181239914,93.30296887933781,10.0,103.30296887933781,122.0,18.69703112066219,18.974459838867176,True,True
41,87.62510679436552,88.56403425615922,cruise,3,endpoints,0.47322616237933846,93.55559976733537,10.0,103.55559976733537,122.0,18.444400232664634,18.974459838867176,True,True
42,88.56403425615922,89.50296171795291,cruise,3,endpoints,0.4868212431161721,93.8016152544329,10.0,103.8016152544329,122.0,18.198384745567097,18.974459838867176,True,True
43,89.50296171795291,90.63381308154801,cruise,3,endpoints,0.503230955360831,94.08957179652572,10.0,104.08957179652572,122.0,17.910428203474282,18.974459838867176,True,True
44,90.63381308154801,91.76466444514311,cruise,3,endpoints,0.5196761850234598,94.36888113528889,10.0,104.36888113528889,122.0,17.631118864711112,18.974459838867176,True,True
45,91.76466444514311,91.98607404353305,cruise,3,endpoints,0.5228998703317805,94.42259551690672,10.0,104.42259551690672,122.0,17.577404483093275,18.974459838867176,True,True
46,91.98607404353305,92.20748364192299,cruise,3,endpoints,0.5261247679979045,94.47599977918968,10.0,104.47599977918968,122.0,17.524000220810322,18.974459838867176,True,True
47,92.20748364192299,93.11692540715707,cruise,3,endpoints,0.5393833145440826,94.69217498863804,10.0,104.69217498863804,122.0,17.307825011361956,18.974459838867176,True,True
48,93.11692540715707,94.02636717239116,cruise,3,endpoints,0.5526605074219028,94.90339346288442,10.0,104.90339346288442,122.0,17.096606537115576,18.974459838867176,True,True
49,94.02636717239116,95.15721853598626,cruise,3,endpoints,0.5691941608968192,95.15943355835554,10.0,105.15943355835554,122.0,16.840566441644455,18.974459838867176,True,True
50,95.15721853598626,96.28806989958136,cruise,3,endpoints,0.5857523540703077,95.4085056872584,10.0,105.4085056872584,122.0,16.591494312741602,18.974459838867176,True,True
51,96.28806989958136,96.53896519453092,cruise,3,endpoints,0.5894291409839948,95.46285689972214,10.0,105.46285689972214,122.0,16.53714310027786,18.974459838867176,True,True
52,96.53896519453092,96.78986048948046,cruise,3,endpoints,0.5931070147842608,95.5168860450988,10.0,105.5168860450988,122.0,16.4831139549012,18.974459838867176,True,True
53,96.78986048948046,97.66981655814047,cruise,3,endpoints,0.606014593291676,95.70388648289571,10.0,105.70388648289571,122.0,16.29611351710429,18.974459838867176,True,True
54,97.66981655814047,98.54977262680048,cruise,3,endpoints,0.618934478588333,95.8871183608814,10.0,105.8871183608814,122.0,16.112881639118598,18.974459838867176,True,True
55,98.54977262680048,99.68062399041004,cruise,3,endpoints,0.6355549777739976,96.11728732498754,10.0,106.11728732498754,122.0,15.882712675012456,18.974459838867176,True,True
56,99.68062399041004,100.8114753540196,cruise,3,endpoints,0.6521931017135455,96.34174885292909,10.0,106.34174885292909,122.0,15.658251147070914,18.974459838867176,True,True
57,100.8114753540196,101.09185634541156,cruise,3,endpoints,0.6563208956854393,96.39654946169631,10.0,106.39654946169631,122.0,15.60345053830369,18.974459838867176,True,True
58,101.09185634541156,101.37223733680351,cruise,3,endpoints,0.6604496728559782,96.45101942210977,10.0,106.45101942210977,122.0,15.548980577890234,18.974459838867176,True,True
59,101.37223733680351,102.22270770900666,cruise,3,endpoints,0.6729791843564232,96.61425746317082,10.0,106.61425746317082,122.0,15.385742536829184,18.974459838867176,True,True
60,102.22270770900666,103.0731780812098,cruise,3,endpoints,0.6855170892941352,96.77459055047382,10.0,106.77459055047382,122.0,15.225409449526182,18.974459838867176,True,True
61,103.0731780812098,104.20402944481937,cruise,3,endpoints,0.7022006873775903,96.98344983935787,10.0,106.98344983935787,122.0,15.016550160642126,18.974459838867176,True,True
62,104.20402944481937,105.33488080842893,cruise,3,endpoints,0.7188973516130431,97.1875625080775,10.0,107.1875625080775,122.0,14.812437491922495,18.974459838867176,True,True
63,105.33488080842893,105.64474749651218,cruise,3,endpoints,0.7234745966602084,97.24269056132955,10.0,107.24269056132955,122.0,14.757309438670447,18.974459838867176,True,True
64,105.64474749651218,105.95461418459543,cruise,3,endpoints,0.7280527382566649,97.2974816266545,10.0,107.2974816266545,122.0,14.702518373345498,18.974459838867176,True,True
65,105.95461418459543,106.77559886012175,cruise,3,endpoints,0.7401866291025653,97.44104954697079,10.0,107.44104954697079,122.0,14.558950453029212,18.974459838867176,True,True
66,106.77559886012175,107.59658353564807,cruise,3,endpoints,0.7523263980820689,97.58235085169352,10.0,107.58235085169352,122.0,14.41764914830648,18.974459838867176,True,True
67,107.59658353564807,108.72743489924316,cruise,3,endpoints,0.7690572277412361,97.77339799612525,10.0,107.77339799612525,122.0,14.226602003874746,18.974459838867176,True,True
68,108.72743489924316,109.85828626283826,cruise,3,endpoints,0.7857980026666481,97.9604432460702,10.0,107.9604432460702,122.0,14.039556753929801,18.974459838867176,True,True
69,109.85828626283826,110.19763864737837,cruise,3,endpoints,0.7908235162999746,98.01581633860408,10.0,108.01581633860408,122.0,13.984183661395917,18.974459838867176,True,True
70,110.19763864737837,110.53699103191848,cruise,3,endpoints,0.7958498532305558,98.07084764465907,10.0,108.07084764465907,122.0,13.929152355340932,18.974459838867176,True,True
71,110.53699103191848,111.3284900110024,cruise,3,endpoints,0.8075762980965864,98.19789611750176,10.0,108.19789611750176,122.0,13.802103882498244,18.974459838867176,True,True
72,111.3284900110024,112.11998899008631,cruise,3,endpoints,0.819306949436021,98.32315760623796,10.0,108.32315760623796,122.0,13.676842393762044,18.974459838867176,True,True
73,112.11998899008631,113.25084035368141,cruise,3,endpoints,0.8360740232397514,98.49911943711245,10.0,108.49911943711245,122.0,13.500880562887545,18.974459838867176,True,True
74,113.25084035368141,114.38169171727651,cruise,3,endpoints,0.8528488368071896,98.67166606348717,10.0,108.67166606348717,122.0,13.328333936512834,18.974459838867176,True,True
75,114.38169171727651,114.75052979825901,cruise,3,endpoints,0.858321701855733,98.72722670204485,10.0,108.72722670204485,122.0,13.272773297955155,18.974459838867176,True,True
76,114.75052979825901,115.11936787924151,cruise,3,endpoints,0.8637953276091924,98.78244184538616,10.0,108.78244184538616,122.0,13.21755815461384,18.974459838867176,True,True
77,115.11936787924151,115.8813811618541,cruise,3,endpoints,0.8751060944922756,98.89543900232155,10.0,108.89543900232155,122.0,13.104560997678448,18.974459838867176,True,True
78,115.8813811618541,116.6433944444667,cruise,3,endpoints,0.8864199253981778,99.00701502996115,10.0,109.00701502996115,122.0,12.992984970038847,18.974459838867176,True,True
79,116.6433944444667,117.77424580809071,cruise,3,endpoints,0.9032154027356316,99.17005153626506,10.0,109.17005153626506,122.0,12.829948463734937,18.974459838867176,True,True
80,117.77424580809071,118.90509717171474,cruise,3,endpoints,0.9200170185914276,99.33014205531683,10.0,109.33014205531683,122.0,12.669857944683173,18.974459838867176,True,True
81,118.90509717171474,119.30342094937409,cruise,3,endpoints,0.9259365107023485,99.38584901718143,10.0,109.38584901718143,122.0,12.614150982818572,18.974459838867176,True,True
82,119.30342094937409,119.70174472703341,cruise,3,endpoints,0.9318567094932292,99.44120756498786,10.0,109.44120756498786,122.0,12.558792435012137,18.974459838867176,True,True
83,119.70174472703341,120.43427231296917,cruise,3,endpoints,0.9427459063910183,99.54211793983403,10.0,109.54211793983403,122.0,12.457882060165971,18.974459838867176,True,True
84,120.43427231296917,121.16679989890493,cruise,3,endpoints,0.9536373679243672,99.64189004216774,10.0,109.64189004216774,122.0,12.358109957832255,18.974459838867176,True,True
85,121.16679989890493,122.29765126251449,cruise,3,endpoints,0.9704555083827499,99.79373742353096,10.0,109.79373742353096,122.0,12.206262576469044,18.974459838867176,True,True
86,122.29765126251449,123.42850262612406,cruise,3,endpoints,0.9872785975387842,99.94301928176385,10.0,109.94301928176385,122.0,12.056980718236147,18.974459838867176,True,True
87,123.42850262612406,123.85631210024025,cruise,3,endpoints,0.9936441354154412,99.99884230693861,10.0,109.99884230693861,122.0,12.001157693061387,18.974459838867176,True,True
88,123.85631210024025,124.28412157435645,cruise,3,endpoints,1.0000103329243304,100.0543145844088,10.0,110.0543145844088,122.0,11.9456854155912,18.974459838867176,True,True
89,124.28412157435645,124.98716346384981,cruise,3,endpoints,1.010473641138105,100.14472461713532,10.0,110.14472461713532,122.0,11.855275382864676,18.974459838867176,True,True
90,124.98716346384981,125.69020535334317,cruise,3,endpoints,1.0209386433414833,100.23421768461046,10.0,110.23421768461046,122.0,11.765782315389544,18.974459838867176,True,True
91,125.69020535334317,126.82105671693827,cruise,3,endpoints,1.0377751501972274,100.37629017795625,10.0,110.37629017795625,122.0,11.62370982204375,18.974459838867176,True,True
92,126.82105671693827,127.95190808053337,cruise,3,endpoints,1.0546157036695558,100.51610951163879,10.0,110.51610951163879,122.0,11.483890488361212,18.95379548979048,True,True
93,127.95190808053337,128.40920325110645,cruise,3,endpoints,1.0614268141800058,100.57202592921794,10.0,110.57202592921794,122.0,11.427974070782057,18.930560497072918,True,True
94,128.40920325110645,128.86649842167952,cruise,3,endpoints,1.0682385430174115,100.62758970734,10.0,110.62758970734,122.0,11.372410292660007,18.89469416587167,True,True
95,128.86649842167952,129.54005461473048,cruise,3,endpoints,1.0782727312124185,100.70879728092926,10.0,110.70879728092926,122.0,11.29120271907074,18.74849409131687,True,True
96,129.54005461473048,130.21361080778144,cruise,3,endpoints,1.0883081990134724,100.78926285501687,10.0,110.78926285501687,122.0,11.210737144983128,18.60502671121145,True,True
97,130.21361080778144,131.34446217137653,cruise,3,endpoints,1.1051597936908064,100.9227263675211,10.0,110.9227263675211,122.0,11.077273632478907,18.37009293828214,True,True
98,131.34446217137653,132.47531353497163,cruise,3,endpoints,1.122014738898036,101.05419607210099,10.0,111.05419607210099,122.0,10.945803927899007,18.14230744024428,True,True
99,132.47531353497163,132.96209440222154,cruise,3,endpoints,1.1292710320871082,101.1101885905955,10.0,111.1101885905955,122.0,10.889811409404501,18.04637590390422,True,True
100,132.96209440222154,133.44887526947142,cruise,3,endpoints,1.136527907068365,101.16582691722923,10.0,111.16582691722923,122.0,10.834173082770775,17.95168457400939,True,True
101,133.44887526947142,134.09294576581664,cruise,3,endpoints,1.146130513664176,101.23890633409854,10.0,111.23890633409854,122.0,10.761093665901456,17.828261848855107,True,True
102,134.09294576581664,134.73701626216186,cruise,3,endpoints,1.1557340945130778,101.31138333998226,10.0,111.31138333998226,122.0,10.688616660017743,17.706914809779505,True,True
103,134.73701626216186,135.86786762578586,cruise,3,endpoints,1.1725982327382072,101.43720954042442,10.0,111.43720954042442,122.0,10.56279045957558,17.49872051320125,True,True
104,135.86786762578586,136.9987189894099,cruise,3,endpoints,1.1894651759456034,101.56125946802734,10.0,111.56125946802734,122.0,10.438740531972655,17.29649752078302,True,True
105,136.9987189894099,137.51498555310218,cruise,3,endpoints,1.1971663267810109,101.61731468922797,10.0,111.61731468922797,122.0,10.382685310772032,17.206092657684735,True,True
106,137.51498555310218,138.03125211679446,cruise,3,endpoints,1.2048680268770857,101.6730144307422,10.0,111.6730144307422,122.0,10.3269855692578,17.11685624673845,True,True
107,138.03125211679446,138.64583691669728,cruise,3,endpoints,1.2140371468135829,101.73886434182324,10.0,111.73886434182324,122.0,10.261135658176755,17.012117831609515,True,True
108,138.64583691669728,139.2604217166001,cruise,3,endpoints,1.2232070131447303,101.80422408220826,10.0,111.80422408220826,122.0,10.195775917791735,16.908966507245395,True,True
109,139.2604217166001,140.39127308020966,cruise,3,endpoints,1.2400816908014085,101.92323074224602,10.0,111.92323074224602,122.0,10.07676925775398,16.723193352081125,True,True
110,140.39127308020966,141.52212444381922,cruise,3,endpoints,1.2569587399271829,102.04064527552417,10.0,112.04064527552417,122.0,9.95935472447583,16.542459370224776,True,True
111,141.52212444381922,142.06787670396835,cruise,3,endpoints,1.2651044747636282,102.09675267158036,10.0,112.09675267158036,122.0,9.903247328419639,16.204192442531166,True,True
112,142.06787670396835,142.6136289641175,cruise,3,endpoints,1.2732507297252322,102.15250350925339,10.0,112.15250350925339,122.0,9.847496490746607,15.726945050765892,True,True
113,142.6136289641175,143.19872806757792,cruise,3,endpoints,1.2819848678349492,102.21188281285585,10.0,112.21188281285585,122.0,9.788117187144152,15.222092420534636,True,True
114,143.19872806757792,143.78382717103833,cruise,3,endpoints,1.2907195804670557,102.27086280296594,10.0,112.27086280296594,122.0,9.729137197034063,14.724138079433402,True,True
115,143.78382717103833,144.91467853463342,cruise,3,endpoints,1.3076031978044504,102.38374431417189,10.0,112.38374431417189,122.0,9.616255685828108,13.780748184562754,True,True
116,144.91467853463342,146.04552989822852,cruise,3,endpoints,1.3244888378456312,102.49519088670874,10.0,112.49519088670874,122.0,9.504809113291259,12.861631298220487,True,True
117,146.04552989822852,146.62076785506898,cruise,3,endpoints,1.333078924217011,102.55134208113286,10.0,112.55134208113286,122.0,9.448657918867141,12.403113044608688,True,True
118,146.62076785506898,147.19600581190943,cruise,3,endpoints,1.3416695044707563,102.60713580571318,10.0,112.60713580571318,122.0,9.392864194286815,11.950518365292794,True,True
119,147.19600581190943,147.751619218693,cruise,3,endpoints,1.349967472536823,102.66069092016252,10.0,112.66069092016252,122.0,9.339309079837477,11.518881012963561,True,True
120,147.751619218693,148.3072326254766,cruise,3,endpoints,1.3582658842811413,102.71392068633826,10.0,112.71392068633826,122.0,9.286079313661745,11.092563343285576,True,True
121,148.3072326254766,149.43808398907169,cruise,3,endpoints,1.3751571490423335,102.82127145300683,10.0,112.82127145300683,122.0,9.17872854699317,10.240898799028628,True,True
122,149.43808398907169,150.56893535266678,cruise,3,endpoints,1.392050152789893,102.92732248063582,10.0,112.92732248063582,122.0,9.072677519364177,9.410074775310875,True,True
123,150.56893535266678,151.17365900594962,cruise,3,endpoints,1.4010843915803517,102.98351073329306,10.0,112.98351073329306,122.0,9.016489266706941,8.974079480389747,True,True
124,151.17365900594962,151.77838265923245,cruise,3,endpoints,1.4101191005006894,103.03934073990443,10.0,113.03934073990443,122.0,8.960659260095568,8.543715724716776,True,True
125,151.77838265923245,152.30451036954472,cruise,3,endpoints,1.417979943607467,103.08762659585283,10.0,113.08762659585283,122.0,8.912373404147175,8.173783120205542,True,True
126,152.30451036954472,152.83063807985695,cruise,3,endpoints,1.4258411300040459,103.13564759972023,10.0,113.13564759972023,122.0,8.86435240027977,7.8079615288615685,True,True
127,152.83063807985695,153.96148944348096,cruise,3,endpoints,1.4427389870744416,103.23798019170016,10.0,113.23798019170016,122.0,8.76201980829984,7.035267049960851,True,True
128,153.96148944348096,155.092340807105,cruise,3,endpoints,1.4596383500019858,103.33913014095697,10.0,113.33913014095697,122.0,8.660869859043032,6.280598467670302,True,True
129,155.092340807105,155.72655015683023,cruise,3,endpoints,1.469116569403958,103.39534997318722,10.0,113.39534997318722,122.0,8.604650026812777,5.865017050619656,True,True
130,155.72655015683023,156.36075950655547,cruise,3,endpoints,1.47859523733522,103.45121089361325,10.0,113.45121089361325,122.0,8.54878910638675,5.454802578759029,True,True
131,156.36075950655547,156.85740152042533,cruise,3,endpoints,1.4860181802591448,103.49470728837504,10.0,113.49470728837504,122.0,8.50529271162496,5.137248343721751,True,True
132,156.85740152042533,157.3540435342952,cruise,3,endpoints,1.4934413889507911,103.53798849650701,10.0,113.53798849650701,122.0,8.462011503492988,4.822873396075238,True,True
133,157.3540435342952,158.48489489789029,cruise,3,endpoints,1.5103449684388164,103.63574789636866,10.0,113.63574789636866,122.0,8.364252103631344,4.118653576146357,True,True
134,158.48489489789029,159.61574626148538,cruise,3,endpoints,1.52724986047247,103.73242671678169,10.0,113.73242671678169,122.0,8.267573283218312,3.4301298949227146,True,True
135,159.61574626148538,160.2794413079164,cruise,3,endpoints,1.5371719112364883,103.78867363414741,10.0,113.78867363414741,122.0,8.211326365852585,3.0331362673659044,True,True
136,160.2794413079164,160.9431363543474,cruise,3,endpoints,1.5470943908100745,103.84456106500542,10.0,113.84456106500542,122.0,8.155438934994578,2.641268737907467,True,True
137,160.9431363543474,161.41029267154042,cruise,3,endpoints,1.5540787984156976,103.88368554630367,10.0,113.88368554630367,122.0,8.116314453696333,2.368464648817991,True,True
138,161.41029267154042,161.87744898873345,cruise,3,endpoints,1.561063411605745,103.92263573021617,10.0,113.92263573021617,122.0,8.077364269783828,2.098117635801316,True,True
139,161.87744898873345,163.00830035232855,cruise,3,endpoints,1.5779719899812517,104.01621063293533,10.0,114.01621063293533,122.0,7.983789367064674,1.4536577578983838,True,True
140,163.00830035232855,164.13915171592362,cruise,3,endpoints,1.5948817192638383,104.10879443694498,10.0,114.10879443694498,122.0,7.891205563055024,0.8229490562881097,True,True
141,164.13915171592362,164.83233245879703,cruise,3,endpoints,1.6052474709237785,104.16506472134662,10.0,114.16506472134662,122.0,7.834935278653376,0.44295166218310555,True,True
142,164.83233245879703,165.52551320167044,cruise,3,endpoints,1.6156136333190623,104.22097502018342,10.0,114.22097502018342,122.0,7.779024979816583,0.06786020657642666,True,True
143,165.52551320167044,165.9631838224066,cruise,3,endpoints,1.6221589809022168,104.256093140552,10.0,114.256093140552,122.0,7.743906859448003,-0.16648659048371428,True,True
144,165.9631838224066,166.40085444314278,cruise,3,endpoints,1.6287044871562522,104.29107069179993,10.0,114.29107069179993,122.0,7.708929308200069,-0.3989385343296874,True,True
145,166.40085444314278,167.53170580675234,cruise,3,endpoints,1.6456174577490277,104.38080255385576,10.0,114.38080255385576,122.0,7.619197446144241,-0.9909347325073554,True,True
146,167.53170580675234,168.66255717036188,cruise,3,endpoints,1.6625314430645226,104.46962218946769,10.0,114.46962218946769,122.0,7.530377810532315,-1.5708161960965583,True,True
147,168.66255717036188,169.3852236096777,cruise,3,endpoints,1.673340780936628,104.52591274145419,10.0,114.52591274145419,122.0,7.474087258545808,-1.9352128943096147,True,True
148,169.3852236096777,170.1078900489935,cruise,3,endpoints,1.6841505129193624,104.58184287215222,10.0,114.58184287215222,122.0,7.418157127847778,-2.294905681747025,True,True
149,170.1078900489935,170.51607497327282,cruise,3,endpoints,1.6902563636871044,104.61327642817297,10.0,114.61327642817297,122.0,7.386723571827034,-2.4960270494867984,True,True
150,170.51607497327282,170.92425989755213,cruise,3,endpoints,1.6963623364486038,104.64459726332058,10.0,114.64459726332058,122.0,7.355402736679423,-2.6956926000024737,True,True
151,170.92425989755213,172.05511126117614,cruise,3,endpoints,1.7132791868052673,104.73078761495907,10.0,114.73078761495907,122.0,7.26921238504093,-3.2413802032907313,True,True
152,172.05511126117614,173.18596262480017,cruise,3,endpoints,1.7301969363404448,104.81613560776994,10.0,114.81613560776994,122.0,7.183864392230063,-3.7763398203230736,True,True
153,173.18596262480017,173.9381147607928,cruise,3,endpoints,1.7414497590861977,104.87244382537565,10.0,114.87244382537565,122.0,7.127556174624345,-4.1263662613228576,True,True
154,173.9381147607928,174.69026689678543,cruise,3,endpoints,1.7527029605995001,104.92839123935633,10.0,114.92839123935633,122.0,7.07160876064367,-4.4718748386446805,True,True
155,174.69026689678543,175.0689661243879,cruise,3,endpoints,1.7583689483958753,104.95642495024947,10.0,114.95642495024947,122.0,7.04357504975053,-4.644151657124837,True,True
156,175.0689661243879,175.4476653519904,cruise,3,endpoints,1.7640350294611267,104.9843689325815,10.0,114.9843689325815,122.0,7.0156310674184965,-4.81531614301889,True,True
157,175.4476653519904,176.5785167155855,cruise,3,endpoints,1.780955323762443,105.06728533594163,10.0,115.06728533594163,122.0,6.932714664058366,-5.319923747934695,True,True
158,176.5785167155855,177.7093680791806,cruise,3,endpoints,1.7978764185739746,105.14942155685996,10.0,115.14942155685996,122.0,6.850578443140037,-5.814986285814484,True,True
159,177.7093680791806,178.49100591164455,cruise,3,endpoints,1.8095726362065465,105.20574524153663,10.0,115.20574524153663,122.0,6.794254758463367,-6.151732863514724,True,True
160,178.49100591164455,179.2726437441085,cruise,3,endpoints,1.8212692184045243,105.26170778555694,10.0,115.26170778555694,122.0,6.738292214443064,-6.484133468033519,True,True
161,179.2726437441085,179.62185727526858,cruise,3,endpoints,1.8264950343191293,105.28659475094793,10.0,115.28659475094793,122.0,6.713405249052073,-6.631258140525119,True,True
162,179.62185727526858,179.97107080642866,cruise,3,endpoints,1.8317209209976577,105.31141094899755,10.0,115.31141094899755,122.0,6.688589051002452,-6.777539365756212,True,True
163,179.97107080642866,181.10192217002376,cruise,3,endpoints,1.8486442862653416,105.39129189057944,10.0,115.39129189057944,122.0,6.6087081094205615,-7.245537064790085,True,True
164,181.10192217002376,182.23277353361885,cruise,3,endpoints,1.8655683672879546,105.47044821848678,10.0,115.47044821848678,122.0,6.52955178151322,-7.705004901887577,True,True
165,182.23277353361885,183.04389706252522,cruise,3,endpoints,1.8777078995457732,105.52678550143834,10.0,115.52678550143834,122.0,6.47321449856166,-8.029442441350227,True,True
166,183.04389706252522,183.85502059143158,cruise,3,endpoints,1.8898477831896339,105.58276134539015,10.0,115.58276134539015,122.0,6.4172386546098465,-8.349693298019304,True,True
167,183.85502059143158,184.17474842613478,cruise,3,endpoints,1.8946331650548933,105.60472753915832,10.0,115.60472753915832,122.0,6.3952724608416815,-8.47479676763811,True,True
168,184.17474842613478,184.494476260838,cruise,3,endpoints,1.899418600067884,105.62663856463092,10.0,115.62663856463092,122.0,6.373361435369077,-8.599267099453698,True,True
169,184.494476260838,185.62532762444758,cruise,3,endpoints,1.9163447152463,105.70369750177191,10.0,115.70369750177191,122.0,6.296302498228087,-9.034499198338125,True,True
170,185.62532762444758,186.75617898805712,cruise,3,endpoints,1.9332714729670537,105.78008168648859,10.0,115.78008168648859,122.0,6.219918313511414,-9.462077626681292,True,True
171,186.75617898805712,187.5967882136403,cruise,3,endpoints,1.9458542479758627,105.83643097044886,10.0,115.83643097044886,122.0,6.163569029551141,-9.77507424956184,True,True
172,187.5967882136403,188.4373974392235,cruise,3,endpoints,1.9584373621032152,105.89241855024571,10.0,115.89241855024571,122.0,6.107581449754292,-10.084032216365927,True,True
173,188.4373974392235,188.72763957723544,cruise,3,endpoints,1.9627820861976744,105.91166654691261,10.0,115.91166654691261,122.0,6.088333453087387,-10.189784167849098,True,True
174,188.72763957723544,189.01788171524737,cruise,3,endpoints,1.9671268496842416,105.93087215810561,10.0,115.93087215810561,122.0,6.069127841894385,-10.295067066927146,True,True
175,189.01788171524737,190.14873307887137,cruise,3,endpoints,1.9840554369208023,106.00530088830135,10.0,116.00530088830135,122.0,5.994699111698651,-10.700857880317415,True,True
176,190.14873307887137,191.2795844424954,cruise,3,endpoints,2.0009846031294836,106.07909977235734,10.0,116.07909977235734,122.0,5.920900227642662,-11.099755203541974,True,True
177,191.2795844424954,192.14967936452098,cruise,3,endpoints,2.0140105562600144,106.13545968503354,10.0,116.13545968503354,122.0,5.864540314966462,-11.40209032093594,True,True
178,192.14967936452098,193.01977428654655,cruise,3,endpoints,2.0270368370639162,106.19145765701406,10.0,116.19145765701406,122.0,5.808542342985945,-11.700524699201651,True,True
179,193.01977428654655,193.28053072811608,cruise,3,endpoints,2.0309407115145772,106.20816974213237,10.0,116.20816974213237,122.0,5.79183025786763,-11.789213286729677,True,True
180,193.28053072811608,193.5412871696856,cruise,3,endpoints,2.034844614662821,106.2248498566017,10.0,116.2248498566017,122.0,5.775150143398307,-11.877560273791232,True,True
181,193.5412871696856,194.6721385332807,cruise,3,endpoints,2.051775432277038,106.29682134061082,10.0,116.29682134061082,122.0,5.703178659389181,-12.256799161574463,True,True
182,194.6721385332807,195.8029898968758,cruise,3,endpoints,2.068706773406575,106.3682035628068,10.0,116.3682035628068,122.0,5.631796437193202,-12.629807310785623,True,True
183,195.8029898968758,196.7025705154899,cruise,3,endpoints,2.0821758463481723,106.42457291960312,10.0,116.42457291960312,122.0,5.575427080396878,-12.92218331202713,True,True
184,196.7025705154899,197.60215113410402,cruise,3,endpoints,2.095645236262622,106.48058012399729,10.0,116.48058012399729,122.0,5.519419876002715,-13.210787382760657,True,True
185,197.60215113410402,197.8334218791139,cruise,3,endpoints,2.099108095716997,106.49492090616253,10.0,116.49492090616253,122.0,5.505079093837466,-13.284383172589997,True,True
186,197.8334218791139,198.0646926241238,cruise,3,endpoints,2.102570975616846,106.509238134556,10.0,116.509238134556,122.0,5.490761865444,-13.357735676190202,True,True
187,198.0646926241238,199.1955439877189,cruise,3,endpoints,2.119503812413005,106.57890887589268,10.0,116.57890887589268,122.0,5.4210911241073205,-13.712945922045321,True,True
188,199.1955439877189,200.326395351314,cruise,3,endpoints,2.1364371241210813,106.64802715315342,10.0,116.64802715315342,122.0,5.351972846846579,-14.062505874006888,True,True
189,200.326395351314,201.25546166648775,cruise,3,endpoints,2.1503492640808197,106.70440492690695,10.0,116.70440492690695,122.0,5.295595073093054,-14.345557951222958,True,True
190,201.25546166648775,202.1845279816615,cruise,3,endpoints,2.1642617109850812,106.76042035815671,10.0,116.76042035815671,122.0,5.239579641843292,-14.62495867171981,True,True
191,202.1845279816615,202.38631303008287,cruise,3,endpoints,2.167283412325924,106.77253897535964,10.0,116.77253897535964,122.0,5.2274610246403626,-14.68516630592734,True,True
192,202.38631303008287,202.58809807850423,cruise,3,endpoints,2.170305127808697,106.78464076473128,10.0,116.78464076473128,122.0,5.215359235268721,-14.745205724382231,True,True
193,202.58809807850423,203.71894944212826,cruise,3,endpoints,2.1872397984163174,106.85215282621387,10.0,116.85215282621387,122.0,5.147847173786133,-15.078600728055164,True,True
194,203.71894944212826,204.84980080575227,cruise,3,endpoints,2.204174901163642,106.91914589006402,10.0,116.91914589006402,122.0,5.080854109935984,-15.406855966186356,True,True
195,204.84980080575227,205.8083528173684,cruise,3,endpoints,2.218530060188986,106.975531186388,10.0,116.975531186388,122.0,5.024468813612003,-15.681160421029574,True,True
196,205.8083528173684,206.7669048289845,cruise,3,endpoints,2.232885516745398,107.03155396901228,10.0,117.03155396901228,122.0,4.968446030987721,-15.951926623294128,True,True
197,206.7669048289845,206.9392041809635,cruise,3,endpoints,2.2354659355938495,107.04158596227343,10.0,117.04158596227343,122.0,4.95841403772657,-16.00022685094575,True,True
198,206.9392041809635,207.11150353294246,cruise,3,endpoints,2.2380463638382517,107.05160641865555,10.0,117.05160641865555,122.0,4.9483935813444475,-16.048415349233863,True,True
199,207.11150353294246,208.242354896552,cruise,3,endpoints,2.2549827048834623,107.11708914030788,10.0,117.11708914030788,122.0,4.882910859692117,-16.361944777267183,True,True
