x,y,altitude,AGL,terrain_elevation_m,access_margin,backhaul_margin,joint_margin,block_id,interval_start,interval_end,dem_legal,height_legal,candidate_source
109.21174719999999,23.0795113,319.1031494140625,100.0,219.1031494140625,24.68431320687189,-2.2617890873610236,-2.2617890873610236,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,369.1031494140625,150.0,219.1031494140625,22.909666246915464,-2.2630776688936294,-2.2630776688936294,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,419.1031494140625,200.0,219.1031494140625,20.835030507404127,-2.2646937549214954,-2.2646937549214954,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,469.1031494140625,250.0,219.1031494140625,18.976985552404088,-2.2666369798281494,-2.2666369798281494,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,519.1031494140625,300.0,219.1031494140625,17.367618146529253,-2.268906904406947,-2.268906904406947,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,267.0932159423828,50.0,217.0932159423828,22.22376491643223,-2.350334649600171,-2.350334649600171,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,317.0932159423828,100.0,217.0932159423828,24.04812600253541,-2.3512629182954754,-2.3512629182954754,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,367.0932159423828,150.0,217.0932159423828,22.597724374362002,-2.3525123114908695,-2.3525123114908695,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,417.0932159423828,200.0,217.0932159423828,20.66473600992512,-2.354082552066245,-2.354082552066245,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,467.0932159423828,250.0,217.0932159423828,18.882342605141517,-2.3559732919999874,-2.3559732919999874,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,517.0932159423828,300.0,217.0932159423828,17.31400761961889,-2.3581841126258496,-2.3581841126258496,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,302.3373718261719,50.0,252.33737182617188,23.554095354486492,-2.119135408734337,-2.119135408734337,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,352.3373718261719,100.0,252.33737182617188,23.159064074536587,-2.1203533575782103,-2.1203533575782103,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,402.3373718261719,150.0,252.33737182617188,21.226974332699058,-2.121909811262185,-2.121909811262185,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,452.3373718261719,200.0,252.33737182617188,19.3863402224828,-2.1238044058492846,-2.1238044058492846,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,502.3373718261719,250.0,252.33737182617188,17.755102310089995,-2.126036698747498,-2.126036698747498,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0785113,552.3373718261719,300.0,252.33737182617188,16.328179465293886,-2.128606169053711,-2.128606169053711,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,294.24073791503906,50.0,244.24073791503906,16.053612346097083,-2.4194379916471007,-2.4194379916471007,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,344.24073791503906,100.0,244.24073791503906,16.089819961055156,-2.420523357115485,-2.420523357115485,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,394.24073791503906,150.0,244.24073791503906,15.669355374985045,-2.4219246792726494,-2.4219246792726494,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,444.24073791503906,200.0,244.24073791503906,15.103381001950126,-2.4236416522861077,-2.4236416522861077,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,494.24073791503906,250.0,244.24073791503906,14.44620211827683,-2.4256739017477003,-2.4256739017477003,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0815113,544.2407379150391,300.0,244.24073791503906,13.742760212598881,-2.4280209849453627,-2.4280209849453627,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,294.8401336669922,50.0,244.8401336669922,16.05779704911862,-2.5144112044515055,-2.5144112044515055,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,344.8401336669922,100.0,244.8401336669922,16.085858542754053,-2.5154768052297527,-2.5154768052297527,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,394.8401336669922,150.0,244.8401336669922,15.663319438245509,-2.516851535212652,-2.516851535212652,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,444.8401336669922,200.0,244.8401336669922,15.095941097347662,-2.5185351008539953,-2.5185351008539953,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,494.8401336669922,250.0,244.8401336669922,14.437966254929023,-2.5205271429570644,-2.5205271429570644,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0815113,544.8401336669922,300.0,244.8401336669922,13.73419026481399,-2.5228272369298566,-2.5228272369298566,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,371.9215087890625,50.0,321.9215087890625,15.878371699048671,-1.952627842330756,-1.952627842330756,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,421.9215087890625,100.0,321.9215087890625,15.370396683808522,-1.9543835077100198,-1.9543835077100198,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,471.9215087890625,150.0,321.9215087890625,14.747661440080009,-1.956490465815719,-1.956490465815719,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,521.9215087890625,200.0,321.9215087890625,14.060129772328523,-1.9589482052610805,-1.9589482052610805,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,571.9215087890625,250.0,321.9215087890625,13.345712010240788,-1.961756130251274,-1.961756130251274,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21474719999999,23.0775113,621.9215087890625,300.0,321.9215087890625,12.629986322135679,-1.9649135610633834,-1.9649135610633834,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0775113,331.1663513183594,50.0,281.1663513183594,16.168958960938326,-2.057093371399162,-2.057093371399162,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0775113,381.1663513183594,100.0,281.1663513183594,15.795639446765449,-2.058527082788487,-2.058527082788487,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0775113,431.1663513183594,150.0,281.1663513183594,15.262280393487288,-2.0603040084088207,-2.0603040084088207,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0775113,481.1663513183594,200.0,281.1663513183594,14.624116081116469,-2.0624237269573484,-2.0624237269573484,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2107472,23.0775113,531.1663513183594,250.0,281.1663513183594,13.92914551627706,-2.064885736382081,-2.064885736382081,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
