service_area,candidate_rank,x,y,altitude,ground,height_offset_m,access_margin,backhaul_margin,joint_margin,relay_energy_ok,dem_legal,height_legal,valid_legal,source
S003,44,109.18391346142856,23.033557795714287,657.1451416015625,357.1451416015625,300.0,1.1266145343498408,1.018672736571375,1.018672736571375,True,True,True,True,local_refine
S003,45,109.18338950666669,23.032801560000003,598.0753479003906,298.0753479003906,300.0,1.219122772370028,1.018661476579112,1.018661476579112,True,True,True,True,local_refine
S003,46,109.18338950666669,23.03180156,447.0503540039063,322.05035400390625,125.00000000000006,1.0150316709150218,1.1177656891282624,1.0150316709150218,True,True,True,True,local_refine
S003,47,109.18191346142858,23.030557795714287,370.5218200683594,345.5218200683594,25.0,1.1908905367715903,1.0114389128388837,1.0114389128388837,True,True,False,False,local_refine
S003,48,109.18438950666666,23.03380156,604.1606140136719,354.1606140136719,250.0,1.0109963186696405,1.0699810247327832,1.0109963186696405,True,True,True,True,local_refine
S003,49,109.18191346142858,23.030557795714287,395.5218200683594,345.5218200683594,50.0,1.2038994404978212,1.0097986974745794,1.0097986974745794,True,True,True,True,local_refine
S003,50,109.18338950666669,23.03180156,472.0503540039063,322.05035400390625,150.00000000000006,1.0085236778521676,1.115538340303473,1.0085236778521676,True,True,True,True,local_refine
S004,1,109.23539375857142,23.061003652857146,395.49169921875,320.49169921875,75.0,0.3047269386657518,0.5866154823125527,0.3047269386657518,True,True,True,True,local_refine
S004,2,109.23539375857142,23.061003652857146,420.49169921875,320.49169921875,100.0,0.3041491912229048,0.5849702910146561,0.3041491912229048,True,True,True,True,local_refine
S004,3,109.23539375857142,23.061003652857146,370.49169921875,320.49169921875,50.0,0.3038237010129165,0.5881031959255836,0.3038237010129165,True,True,True,True,local_refine
S004,4,109.23439375857144,23.061003652857146,339.6448669433594,314.6448669433594,25.0,0.3023116234270304,0.6004495185676717,0.3023116234270304,True,True,False,False,local_refine
S004,5,109.23539375857142,23.061003652857146,445.49169921875,320.49169921875,125.0,0.302091049527931,0.5831678011297328,0.302091049527931,True,True,True,True,local_refine
S004,6,109.23539375857142,23.061003652857146,345.49169921875,320.49169921875,25.0,0.3014404018955048,0.5894332697628073,0.3014404018955048,True,True,False,False,local_refine
S004,7,109.23539375857142,23.061003652857146,470.49169921875,320.49169921875,150.0,0.2985546168863493,0.5812082086976034,0.2985546168863493,True,True,True,True,local_refine
S004,8,109.23439375857144,23.061003652857146,364.6448669433594,314.6448669433594,50.0,0.2949847350310506,0.5991531361230784,0.2949847350310506,True,True,True,True,local_refine
S004,9,109.23539375857142,23.061003652857146,495.49169921875,320.49169921875,175.0,0.293543501908772,0.5790917266292865,0.293543501908772,True,True,True,True,local_refine
S004,10,109.23539375857142,23.061003652857146,520.49169921875,320.49169921875,200.0,0.2870628062609768,0.576818584630189,0.2870628062609768,True,True,True,True,local_refine
S004,11,109.23439375857144,23.061003652857146,389.6448669433594,314.6448669433594,75.0,0.2861951255462855,0.5976986896777134,0.2861951255462855,True,True,True,True,local_refine
S004,12,109.23539375857142,23.061003652857146,545.49169921875,320.49169921875,225.0,0.2791191074079648,0.5743890291173557,0.2791191074079648,True,True,True,True,local_refine
S004,13,109.23439375857144,23.061003652857146,414.6448669433594,314.6448669433594,100.0,0.2759516835920834,0.5960863381182406,0.2759516835920834,True,True,True,True,local_refine
S004,14,109.23639375857142,23.061003652857146,387.35302734375,337.35302734375,50.0,0.2720501492606217,0.5737801068991928,0.2720501492606217,True,True,True,True,coarse
S004,15,109.23639375857142,23.061003652857146,387.35302734375,337.35302734375,50.0,0.2720501492606217,0.5737801068991928,0.2720501492606217,True,True,True,True,local_refine
S004,16,109.23639375857142,23.061003652857146,412.35302734375,337.35302734375,75.0,0.2719552542850039,0.5721910496600771,0.2719552542850039,True,True,True,True,local_refine
S004,17,109.23639375857142,23.061003652857146,362.35302734375,337.35302734375,25.0,0.2706752477402716,0.575212113227721,0.2706752477402716,True,True,False,False,local_refine
S004,18,109.23639375857142,23.061003652857146,437.35302734375,337.35302734375,100.0,0.2703906591408298,0.5704451140172608,0.2703906591408298,True,True,True,True,coarse
S004,19,109.23639375857142,23.061003652857146,437.35302734375,337.35302734375,100.0,0.2703906591408298,0.5704451140172608,0.2703906591408298,True,True,True,True,local_refine
S004,20,109.23639375857142,23.061003652857146,462.35302734375,337.35302734375,125.0,0.2673579513330821,0.5685424893383981,0.2673579513330821,True,True,True,True,local_refine
S004,21,109.23439375857144,23.061003652857146,439.6448669433594,314.6448669433594,125.0,0.2642647151218114,0.5943162574361338,0.2642647151218114,True,True,True,True,local_refine
S004,22,109.23639375857142,23.061003652857146,487.35302734375,337.35302734375,150.0,0.2628602041802139,0.5664833817837405,0.2628602041802139,True,True,True,True,coarse
S004,23,109.23639375857142,23.061003652857146,487.35302734375,337.35302734375,150.0,0.2628602041802139,0.5664833817837405,0.2628602041802139,True,True,True,True,local_refine
S004,24,109.23539375857142,23.061003652857146,570.49169921875,320.49169921875,250.0,0.2598535113712756,0.5718033231308652,0.2598535113712756,True,True,True,True,local_refine
S004,25,109.23639375857142,23.061003652857146,512.35302734375,337.35302734375,175.0,0.2569019664494334,0.5642680142318568,0.2569019664494334,True,True,True,True,local_refine
S004,26,109.23439375857144,23.061003652857146,464.6448669433594,314.6448669433594,150.0,0.2511459092650625,0.5923886406637706,0.2511459092650625,True,True,True,True,local_refine
S004,27,109.23639375857142,23.061003652857146,537.35302734375,337.35302734375,200.0,0.2494892470650569,0.5618966261996547,0.2494892470650569,True,True,True,True,coarse
S004,28,109.23639375857142,23.061003652857146,537.35302734375,337.35302734375,200.0,0.2494892470650569,0.5618966261996547,0.2494892470650569,True,True,True,True,local_refine
S004,29,109.23639375857142,23.061003652857146,562.35302734375,337.35302734375,225.0,0.2406294949970373,0.5593694737564334,0.2406294949970373,True,True,True,True,local_refine
S004,30,109.23539375857142,23.061003652857146,595.49169921875,320.49169921875,275.0,0.2391055531810479,0.5690617462394982,0.2391055531810479,True,True,True,True,local_refine
S004,31,109.23439375857144,23.061003652857146,489.6448669433594,314.6448669433594,175.0,0.2366082999469227,0.5903036978044867,0.2366082999469227,True,True,True,True,local_refine
S004,32,109.23639375857142,23.061003652857146,587.35302734375,337.35302734375,250.0,0.2303315744708385,0.5566868294321949,0.2303315744708385,True,True,True,True,coarse
S004,33,109.23639375857142,23.061003652857146,587.35302734375,337.35302734375,250.0,0.2303315744708385,0.5566868294321949,0.2303315744708385,True,True,True,True,local_refine
S004,34,109.23439375857144,23.061003652857146,514.6448669433594,314.6448669433594,200.0,0.2206662235445691,0.5880616557566043,0.2206662235445691,True,True,True,True,local_refine
S004,35,109.23639375857142,23.061003652857146,612.35302734375,337.35302734375,275.0,0.2186057356703514,0.5538489821203711,0.2186057356703514,True,True,True,True,local_refine
S004,36,109.23539375857142,23.061003652857146,620.49169921875,320.49169921875,300.0,0.2170045017143849,0.5661645944406075,0.2170045017143849,True,True,True,True,local_refine
S004,37,109.23739375857144,23.061003652857146,391.0208740234375,341.0208740234375,50.0,0.2154368930044938,0.5576292341399522,0.2154368930044938,True,True,True,True,local_refine
S004,38,109.23739375857144,23.061003652857146,416.0208740234375,341.0208740234375,75.0,0.2151303583853376,0.5560230497930405,0.2151303583853376,True,True,True,True,local_refine
S004,39,109.23739375857144,23.061003652857146,366.0208740234375,341.0208740234375,25.0,0.2142926123073607,0.5590789646810492,0.2142926123073607,True,True,False,False,local_refine
