K,complete_feasible,assigned_boxes,duplicate_boxes,missing_boxes,hard_violations,route_feasible_count,communication_failures,transport_energy_failures,deadline_failures,transport_resource_failures,battery_failures,relay_resource_failures,component_failures,soft_late_boxes,total_soft_lateness,max_soft_lateness,joint_makespan,transport_energy,relay_energy,total_energy,transport_sorties,relay_sorties,transport_peak,B_battery_peak,C_battery_peak,battery_peak,relay_peak,component_peak,candidate_count,search_iterations,runtime_seconds,search_status,main_failure
22,False,80,0,0,0,16,5,0,0,0,0,1,1,13,55765.78357338386,7514.358167310518,11538.145735012782,67.30818486224149,0.0,67.30818486224149,22,15,1,1,1,"{'B-B01': 1, 'B-B02': 1, 'B-B03': 1, 'B-B04': 1, 'C-B01': 1, 'C-B02': 1, 'C-B03': 1, 'C-B04': 1}",5,3,22,1,576.3304026126862,FEASIBLE_NOT_FOUND_WITHIN_SEARCH,
