resource_id,task_id,busy_start,busy_end,phase
U08,K24-010,4121.6985629389765,4229.914229442883,climb
U08,K24-010,4229.914229442883,4746.292967850077,cruise
U08,K24-010,4746.292967850077,4831.262550979959,descent
U08,K24-010,4939.262550979959,5007.238217483866,climb
U08,K24-010,5007.238217483866,5523.6144707361855,cruise
U08,K24-010,5523.6144707361855,5658.884053866068,descent
U07,K24-011,5007.337838947178,5105.421571857334,climb
U07,K24-011,5105.421571857334,5646.060551577998,cruise
U07,K24-011,5646.060551577998,5697.0652177156935,descent
U07,K24-011,5877.0652177156935,5917.86895062585,climb
U07,K24-011,5917.86895062585,6458.493058861744,cruise
U07,K24-011,6458.493058861744,6581.097724999439,descent
U05,K24-012,3250.3648040614744,3398.397889185172,climb
U05,K24-012,3398.397889185172,3799.6982247250326,cruise
U05,K24-012,3799.6982247250326,3838.61792687347,descent
U05,K24-012,3928.61792687347,3961.0510119971677,climb
U05,K24-012,3961.0510119971677,4362.299195529888,cruise
U05,K24-012,4362.299195529888,4539.938897678325,descent
U08,K24-013,6048.884053866068,6128.368409334818,climb
U08,K24-013,6128.368409334818,6481.83656949822,cruise
U08,K24-013,6481.83656949822,6547.542013834158,descent
U08,K24-013,6655.542013834158,6708.106369302908,climb
U08,K24-013,6708.106369302908,7061.57422658095,cruise
U08,K24-013,7061.57422658095,7160.929670916888,descent
U06,K24-014,4024.4242169309764,4079.6005210488147,climb
U06,K24-014,4079.6005210488147,4461.124032590025,cruise
U06,K24-014,4461.124032590025,4486.415597531432,descent
U06,K24-014,4576.415597531432,4597.49190164927,climb
U06,K24-014,4597.49190164927,4978.992438963214,cruise
U06,K24-014,4978.992438963214,5045.204003904621,descent
U05,K24-015,4929.938897678325,4985.826149468689,climb
U05,K24-015,4985.826149468689,5173.638643842701,cruise
U05,K24-015,5173.638643842701,5206.943345991138,descent
U05,K24-015,5296.943345991138,5324.697264448169,climb
U05,K24-015,5324.697264448169,5512.504999726245,cruise
U05,K24-015,5512.504999726245,5579.569701874682,descent
U07,K24-016,7172.080130647302,7230.222774690271,climb
U07,K24-016,7230.222774690271,7434.453445340172,cruise
U07,K24-016,7434.453445340172,7478.981750393883,descent
U07,K24-016,7622.981750393883,7658.604394436851,climb
U07,K24-016,7658.604394436851,7862.8285667496575,cruise
U07,K24-016,7862.8285667496575,7935.506871803368,descent
U08,K24-017,8339.67063650247,8397.813280545437,climb
U08,K24-017,8397.813280545437,8602.043951195337,cruise
U08,K24-017,8602.043951195337,8646.572256249048,descent
U08,K24-017,8790.572256249048,8826.194900292017,climb
U08,K24-017,8826.194900292017,9030.419072604824,cruise
U08,K24-017,9030.419072604824,9103.097377658534,descent
U07,K24-018,9393.855107794468,9451.997751837438,climb
U07,K24-018,9451.997751837438,9656.228422487338,cruise
U07,K24-018,9656.228422487338,9700.75672754105,descent
U07,K24-018,9844.75672754105,9880.379371584018,climb
U07,K24-018,9880.379371584018,10084.603543896823,cruise
U07,K24-018,10084.603543896823,10157.281848950535,descent
U06,K24-019,5445.230886610049,5505.648971326847,climb
U06,K24-019,5505.648971326847,6001.350729298778,cruise
U06,K24-019,6001.350729298778,6037.132430958934,descent
U06,K24-019,6097.132430958934,6126.950515675731,climb
U06,K24-019,6126.950515675731,6622.619220087098,cruise
U06,K24-019,6622.619220087098,6695.120921747254,descent
U05,K24-020,6568.00967932314,6712.711058717671,climb
U05,K24-020,6712.711058717671,7196.826290159992,cruise
U05,K24-020,7196.826290159992,7286.147945433429,descent
U05,K24-020,7346.147945433429,7420.582658161295,climb
U05,K24-020,7420.582658161295,7904.610829029809,cruise
U05,K24-020,7904.610829029809,8078.252484303247,descent
U08,K24-021,9493.097377658534,9666.739032931971,climb
U08,K24-021,9666.739032931971,10150.854264374293,cruise
U08,K24-021,10150.854264374293,10262.50633346609,descent
U08,K24-021,10370.50633346609,10459.827988739527,climb
U08,K24-021,10459.827988739527,10943.856159608042,cruise
U08,K24-021,10943.856159608042,11160.908228699838,descent
U07,K24-022,10547.281848950535,10655.49751545444,climb
U07,K24-022,10655.49751545444,11171.876253861636,cruise
U07,K24-022,11171.876253861636,11256.845836991517,descent
U07,K24-022,11364.845836991517,11432.821503495425,climb
U07,K24-022,11432.821503495425,11949.197756747744,cruise
U07,K24-022,11949.197756747744,12084.467339877627,descent
U08,K24-023,11550.908228699838,11630.392584168589,climb
U08,K24-023,11630.392584168589,11983.86074433199,cruise
U08,K24-023,11983.86074433199,12049.566188667928,descent
U08,K24-023,12157.566188667928,12210.130544136679,climb
U08,K24-023,12210.130544136679,12563.598401414722,cruise
U08,K24-023,12563.598401414722,12662.953845750659,descent
U07,K24-024,12474.467339877627,12569.826475619815,climb
U07,K24-024,12569.826475619815,12781.894738559875,cruise
U07,K24-024,12781.894738559875,12807.54365823761,descent
U07,K24-024,12915.54365823761,12936.062793979798,climb
U07,K24-024,12936.062793979798,13148.132306262138,cruise
U07,K24-024,13148.132306262138,13267.331225939874,descent
