event_or_phase,start_time,end_time,duration,prev_end,gap,overlap,pass
cruise,160.9431363543474,161.41029267154042,0.4671563171930302,160.9431363543474,0.0,0.0,True
cruise,161.41029267154042,161.87744898873345,0.4671563171930302,161.41029267154042,0.0,0.0,True
cruise,161.87744898873345,163.00830035232855,1.1308513635950987,161.87744898873345,0.0,0.0,True
cruise,163.00830035232855,164.13915171592362,1.1308513635950703,163.00830035232855,0.0,0.0,True
cruise,164.13915171592362,164.83233245879703,0.6931807428734089,164.13915171592362,0.0,0.0,True
cruise,164.83233245879703,165.52551320167044,0.6931807428734089,164.83233245879703,0.0,0.0,True
cruise,165.52551320167044,165.9631838224066,0.4376706207361565,165.52551320167044,0.0,0.0,True
cruise,165.9631838224066,166.40085444314278,0.4376706207361849,165.9631838224066,0.0,0.0,True
cruise,166.40085444314278,167.53170580675234,1.1308513636095654,166.40085444314278,0.0,0.0,True
cruise,167.53170580675234,168.66255717036188,1.130851363609537,167.53170580675234,0.0,0.0,True
cruise,168.66255717036188,169.3852236096777,0.722666439315816,168.66255717036188,0.0,0.0,True
cruise,169.3852236096777,170.1078900489935,0.722666439315816,169.3852236096777,0.0,0.0,True
cruise,170.1078900489935,170.51607497327282,0.4081849242793112,170.1078900489935,0.0,0.0,True
cruise,170.51607497327282,170.92425989755213,0.4081849242793112,170.51607497327282,0.0,0.0,True
cruise,170.92425989755213,172.05511126117614,1.1308513636240036,170.92425989755213,0.0,0.0,True
cruise,172.05511126117614,173.18596262480017,1.130851363624032,172.05511126117614,0.0,0.0,True
cruise,173.18596262480017,173.9381147607928,0.7521521359926453,173.18596262480017,0.0,0.0,True
cruise,173.9381147607928,174.69026689678543,0.7521521359926169,173.9381147607928,0.0,0.0,True
cruise,174.69026689678543,175.0689661243879,0.37869922760248187,174.69026689678543,0.0,0.0,True
cruise,175.0689661243879,175.4476653519904,0.37869922760248187,175.0689661243879,0.0,0.0,True
cruise,175.4476653519904,176.5785167155855,1.1308513635950987,175.4476653519904,0.0,0.0,True
cruise,176.5785167155855,177.7093680791806,1.1308513635950987,176.5785167155855,0.0,0.0,True
cruise,177.7093680791806,178.49100591164455,0.7816378324639572,177.7093680791806,0.0,0.0,True
cruise,178.49100591164455,179.2726437441085,0.7816378324639572,178.49100591164455,0.0,0.0,True
cruise,179.2726437441085,179.62185727526858,0.3492135311600748,179.2726437441085,0.0,0.0,True
cruise,179.62185727526858,179.97107080642866,0.3492135311600748,179.62185727526858,0.0,0.0,True
cruise,179.97107080642866,181.10192217002376,1.1308513635950987,179.97107080642866,0.0,0.0,True
cruise,181.10192217002376,182.23277353361885,1.1308513635950987,181.10192217002376,0.0,0.0,True
cruise,182.23277353361885,183.04389706252522,0.8111235289063643,182.23277353361885,0.0,0.0,True
cruise,183.04389706252522,183.85502059143158,0.8111235289063643,183.04389706252522,0.0,0.0,True
cruise,183.85502059143158,184.17474842613478,0.3197278347032011,183.85502059143158,0.0,0.0,True
cruise,184.17474842613478,184.494476260838,0.3197278347032295,184.17474842613478,0.0,0.0,True
cruise,184.494476260838,185.62532762444758,1.1308513636095654,184.494476260838,0.0,0.0,True
cruise,185.62532762444758,186.75617898805712,1.130851363609537,185.62532762444758,0.0,0.0,True
cruise,186.75617898805712,187.5967882136403,0.8406092255831936,186.75617898805712,0.0,0.0,True
cruise,187.5967882136403,188.4373974392235,0.8406092255831936,187.5967882136403,0.0,0.0,True
cruise,188.4373974392235,188.72763957723544,0.29024213801193355,188.4373974392235,0.0,0.0,True
cruise,188.72763957723544,189.01788171524737,0.29024213801193355,188.72763957723544,0.0,0.0,True
cruise,189.01788171524737,190.14873307887137,1.1308513636240036,189.01788171524737,0.0,0.0,True
cruise,190.14873307887137,191.2795844424954,1.130851363624032,190.14873307887137,0.0,0.0,True
cruise,191.2795844424954,192.14967936452098,0.8700949220255723,191.2795844424954,0.0,0.0,True
cruise,192.14967936452098,193.01977428654655,0.8700949220255723,192.14967936452098,0.0,0.0,True
cruise,193.01977428654655,193.28053072811608,0.2607564415695265,193.01977428654655,0.0,0.0,True
cruise,193.28053072811608,193.5412871696856,0.2607564415695265,193.28053072811608,0.0,0.0,True
cruise,193.5412871696856,194.6721385332807,1.1308513635950987,193.5412871696856,0.0,0.0,True
cruise,194.6721385332807,195.8029898968758,1.1308513635950987,194.6721385332807,0.0,0.0,True
cruise,195.8029898968758,196.7025705154899,0.8995806186140953,195.8029898968758,0.0,0.0,True
cruise,196.7025705154899,197.60215113410402,0.8995806186141238,196.7025705154899,0.0,0.0,True
cruise,197.60215113410402,197.8334218791139,0.23127074500987987,197.60215113410402,0.0,0.0,True
cruise,197.8334218791139,198.0646926241238,0.2312707450099083,197.8334218791139,0.0,0.0,True
cruise,198.0646926241238,199.1955439877189,1.1308513635950987,198.0646926241238,0.0,0.0,True
cruise,199.1955439877189,200.326395351314,1.1308513635950987,199.1955439877189,0.0,0.0,True
cruise,200.326395351314,201.25546166648775,0.9290663151737419,200.326395351314,0.0,0.0,True
cruise,201.25546166648775,202.1845279816615,0.9290663151737419,201.25546166648775,0.0,0.0,True
cruise,202.1845279816615,202.38631303008287,0.20178504842138523,202.1845279816615,0.0,0.0,True
cruise,202.38631303008287,202.58809807850423,0.2017850484213568,202.38631303008287,0.0,0.0,True
cruise,202.58809807850423,203.71894944212826,1.130851363624032,202.58809807850423,0.0,0.0,True
cruise,203.71894944212826,204.84980080575227,1.1308513636240036,203.71894944212826,0.0,0.0,True
cruise,204.84980080575227,205.8083528173684,0.9585520116161206,204.84980080575227,0.0,0.0,True
cruise,205.8083528173684,206.7669048289845,0.9585520116161206,205.8083528173684,0.0,0.0,True
cruise,206.7669048289845,206.9392041809635,0.17229935197897817,206.7669048289845,0.0,0.0,True
cruise,206.9392041809635,207.11150353294246,0.17229935197897817,206.9392041809635,0.0,0.0,True
cruise,207.11150353294246,208.242354896552,1.130851363609537,207.11150353294246,0.0,0.0,True
cruise,208.242354896552,209.37320626016157,1.1308513636095654,208.242354896552,0.0,0.0,True
cruise,209.37320626016157,210.3612439683518,0.9880377081902338,209.37320626016157,0.0,0.0,True
cruise,210.3612439683518,211.349281676542,0.9880377081902054,210.3612439683518,0.0,0.0,True
cruise,211.349281676542,211.49209533196134,0.14281365541933155,211.349281676542,0.0,0.0,True
cruise,211.49209533196134,211.63490898738067,0.14281365541933155,211.49209533196134,0.0,0.0,True
cruise,211.63490898738067,212.76576035097577,1.1308513635950987,211.63490898738067,0.0,0.0,True
cruise,212.76576035097577,213.89661171457087,1.1308513635950987,212.76576035097577,0.0,0.0,True
cruise,213.89661171457087,214.91413511933513,1.0175234047642618,213.89661171457087,0.0,0.0,True
cruise,214.91413511933513,215.93165852409942,1.0175234047642903,214.91413511933513,0.0,0.0,True
cruise,215.93165852409942,216.04498648295913,0.11332795885971336,215.93165852409942,0.0,0.0,True
cruise,216.04498648295913,216.15831444181887,0.11332795885974178,216.04498648295913,0.0,0.0,True
cruise,216.15831444181887,217.28916580541397,1.1308513635950987,216.15831444181887,0.0,0.0,True
cruise,217.28916580541397,218.42001716900907,1.1308513635950987,217.28916580541397,0.0,0.0,True
cruise,218.42001716900907,219.46702627021577,1.0470091012066973,218.42001716900907,0.0,0.0,True
cruise,219.46702627021577,220.51403537142244,1.047009101206669,219.46702627021577,0.0,0.0,True
cruise,220.51403537142244,220.59787763381084,0.08384226238840142,220.51403537142244,0.0,0.0,True
cruise,220.59787763381084,220.68171989619924,0.08384226238840142,220.59787763381084,0.0,0.0,True
cruise,220.68171989619924,221.81257125982327,1.130851363624032,220.68171989619924,0.0,0.0,True
cruise,221.81257125982327,222.94342262344728,1.1308513636240036,221.81257125982327,0.0,0.0,True
cruise,222.94342262344728,224.0199174212136,1.0764947977663155,222.94342262344728,0.0,0.0,True
cruise,224.0199174212136,225.0964122189799,1.0764947977663155,224.0199174212136,0.0,0.0,True
cruise,225.0964122189799,225.15076878480872,0.054356565828811654,225.0964122189799,0.0,0.0,True
cruise,225.15076878480872,225.20512535063753,0.054356565828811654,225.15076878480872,0.0,0.0,True
cruise,225.20512535063753,226.33597671424707,1.130851363609537,225.20512535063753,0.0,0.0,True
cruise,226.33597671424707,227.46682807785663,1.1308513636095654,226.33597671424707,0.0,0.0,True
cruise,227.46682807785663,228.572808572197,1.105980494340372,227.46682807785663,0.0,0.0,True
cruise,228.572808572197,229.67878906653738,1.105980494340372,228.572808572197,0.0,0.0,True
cruise,229.67878906653738,229.70365993580657,0.024870869269193463,229.67878906653738,0.0,0.0,True
cruise,229.70365993580657,229.72853080507574,0.02487086926916504,229.70365993580657,0.0,0.0,True
cruise,229.72853080507574,230.85938216867083,1.1308513635950987,229.72853080507574,0.0,0.0,True
cruise,230.85938216867083,231.99023353226593,1.1308513635950987,230.85938216867083,0.0,0.0,True
cruise,231.99023353226593,233.12108489588994,1.1308513636240036,231.99023353226593,0.0,0.0,True
cruise,233.12108489588994,234.25193625951394,1.1308513636240036,233.12108489588994,0.0,0.0,True
cruise,234.25193625951394,234.25655108668715,0.004614827173213598,234.25193625951394,0.0,0.0,True
