K,complete_feasible,assigned_boxes,duplicate_boxes,missing_boxes,hard_violations,route_feasible_count,communication_failures,transport_energy_failures,deadline_failures,transport_resource_failures,battery_failures,relay_resource_failures,component_failures,soft_late_boxes,total_soft_lateness,max_soft_lateness,joint_makespan,transport_energy,relay_energy,total_energy,transport_sorties,relay_sorties,transport_peak,B_battery_peak,C_battery_peak,battery_peak,relay_peak,component_peak,candidate_count,search_iterations,runtime_seconds,search_status,main_failure
23,False,80,0,0,0,15,5,0,0,0,0,1,1,15,59815.42905662816,8285.101061515412,12308.888629217676,71.61269038634144,0.0,71.61269038634144,23,16,1,1,1,"{'B-B01': 1, 'B-B02': 1, 'B-B03': 1, 'B-B04': 1, 'C-B01': 1, 'C-B02': 1, 'C-B03': 1, 'C-B04': 1}",6,3,23,1,612.7102203369141,FEASIBLE_NOT_FOUND_WITHIN_SEARCH,
