best_hover_x,best_hover_y,best_hover_altitude,best_AGL,terrain_elevation_m,best_access_margin,best_backhaul_margin,best_joint_margin,pointwise_feasible,transport_x,transport_y,transport_z,candidate_count,block_id,time,phase,interval_start,interval_end,sampling
109.22252777777778,23.035788888888888,299.06602478027344,50.0,249.06602478027344,6.168745585953715,5.967614830599572,5.967614830599572,True,11178746.501992937,2562434.332499528,372.9093322753906,28611,1,685.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,299.06602478027344,50.0,249.06602478027344,6.037738587103618,5.967614830599572,5.967614830599572,True,11178743.074603522,2562448.935684174,372.9093322753906,28611,1,686.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.932167499311191,5.955266853051768,5.932167499311191,True,11178739.64721411,2562463.5388688203,372.9093322753906,28611,1,687.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.804222822082636,5.955266853051768,5.804222822082636,True,11178736.219824696,2562478.1420534663,372.9093322753906,28611,1,688.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.678101924887784,5.955266853051768,5.678101924887784,True,11178732.792435281,2562492.7452381123,372.9093322753906,28611,1,689.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.553754493951416,5.955266853051768,5.553754493951416,True,11178729.365045868,2562507.3484227583,372.9093322753906,28611,1,690.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.431132228692206,5.955266853051768,5.431132228692206,True,11178725.937656455,2562521.9516074043,372.9093322753906,28611,1,691.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.310188738055501,5.955266853051768,5.310188738055501,True,11178722.510267042,2562536.5547920503,372.9093322753906,28611,1,692.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.190879443255213,5.955266853051768,5.190879443255213,True,11178719.082877627,2562551.1579766967,372.9093322753906,28611,1,693.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,5.073161486508525,5.955266853051768,5.073161486508525,True,11178715.655488214,2562565.7611613427,372.9093322753906,28611,1,694.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.956993645261875,5.955266853051768,4.956993645261875,True,11178712.2280988,2562580.3643459887,372.9093322753906,28611,1,695.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.842336251625667,5.955266853051768,4.842336251625667,True,11178708.800709387,2562594.9675306347,372.9093322753906,28611,1,696.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.729151116579104,5.955266853051768,4.729151116579104,True,11178705.373319972,2562609.5707152807,372.9093322753906,28611,1,697.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.617401458656147,5.955266853051768,4.617401458656147,True,11178701.94593056,2562624.1738999267,372.9093322753906,28611,1,698.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.507051836775574,5.955266853051768,4.507051836775574,True,11178698.518541146,2562638.777084573,372.9093322753906,28611,1,699.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.398068086984011,5.955266853051768,4.398068086984011,True,11178695.091151731,2562653.380269219,372.9093322753906,28611,1,700.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.035788888888888,374.06602478027344,125.0,249.06602478027344,4.290417262786136,5.955266853051768,4.290417262786136,True,11178691.663762318,2562667.983453865,372.9093322753906,28611,1,701.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,5.294401087456848,4.2530925271674676,4.2530925271674676,True,11178688.236372905,2562682.586638511,372.9093322753906,28611,1,702.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
