sortie,interval,time_start,time_end,transport_endpoint_source,relay_endpoint_source,gateway_endpoint_source,same_time_axis,pass
Q2-005,380,20740.21024671673,20741.19808796497,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,381,20741.19808796497,20742.282682200643,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,382,20742.282682200643,20743.367276436315,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,383,20743.367276436315,20743.411786934546,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,384,20743.411786934546,20743.45629743278,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,385,20743.45629743278,20744.496381170327,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,386,20744.496381170327,20745.536464907877,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,387,20745.536464907877,20746.613327152416,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,388,20746.613327152416,20747.690189396955,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,389,20747.690189396955,20747.697921388088,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,390,20747.697921388088,20747.70565337922,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,391,20747.70565337922,20748.790247614892,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,392,20748.790247614892,20749.874841850564,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,393,20749.874841850564,20750.899461605877,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,394,20750.899461605877,20751.92408136119,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,395,20751.92408136119,20751.98405584166,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,396,20751.98405584166,20752.044030322133,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,397,20752.044030322133,20753.128624557805,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,398,20753.128624557805,20754.213218793477,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,399,20754.213218793477,20755.18559605945,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,400,20755.18559605945,20756.157973325426,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,401,20756.157973325426,20756.270190295123,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,402,20756.270190295123,20756.38240726482,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,403,20756.38240726482,20757.467001500605,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,404,20757.467001500605,20758.55159573639,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,405,20758.55159573639,20759.471730513,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,406,20759.471730513,20760.39186528961,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,407,20760.39186528961,20760.55632474867,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,408,20760.55632474867,20760.720784207733,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,409,20760.720784207733,20761.805378443405,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,410,20761.805378443405,20762.889972679077,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,411,20762.889972679077,20763.757864966487,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,412,20763.757864966487,20764.625757253896,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,413,20764.625757253896,20764.842459202267,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,414,20764.842459202267,20765.05916115064,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,415,20765.05916115064,20766.14375538631,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,416,20766.14375538631,20767.228349621982,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,417,20767.228349621982,20768.043999420028,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,418,20768.043999420028,20768.859649218073,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,419,20768.859649218073,20769.1285936557,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,420,20769.1285936557,20769.397538093326,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,421,20769.397538093326,20770.48213232911,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,422,20770.48213232911,20771.566726564895,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,423,20771.566726564895,20772.330133873576,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,424,20772.330133873576,20773.093541182257,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,425,20773.093541182257,20773.41472810925,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,426,20773.41472810925,20773.73591503624,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,427,20773.73591503624,20774.82050927191,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,428,20774.82050927191,20775.905103507583,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,429,20775.905103507583,20776.616268327063,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,430,20776.616268327063,20777.327433146544,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,431,20777.327433146544,20777.700862562848,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,432,20777.700862562848,20778.074291979152,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,433,20778.074291979152,20779.158886214824,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,434,20779.158886214824,20780.243480450496,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,435,20780.243480450496,20780.90240278061,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,436,20780.90240278061,20781.561325110728,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,437,20781.561325110728,20781.98699701634,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,438,20781.98699701634,20782.412668921956,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,439,20782.412668921956,20783.497263157682,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,440,20783.497263157682,20784.58185739341,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,441,20784.58185739341,20785.188537234186,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,442,20785.188537234186,20785.795217074963,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,443,20785.795217074963,20786.273131469858,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,444,20786.273131469858,20786.751045864752,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,445,20786.751045864752,20787.83564010048,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,446,20787.83564010048,20788.920234336205,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,447,20788.920234336205,20789.4746716877,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,448,20789.4746716877,20790.0291090392,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,449,20790.0291090392,20790.55926592343,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,450,20790.55926592343,20791.089422807665,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,451,20791.089422807665,20792.174017043337,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,452,20792.174017043337,20793.25861127901,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,453,20793.25861127901,20793.760806141196,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,454,20793.760806141196,20794.263001003383,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,455,20794.263001003383,20794.845400376926,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,456,20794.845400376926,20795.42779975047,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,457,20795.42779975047,20796.512393986195,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,458,20796.512393986195,20797.59698822192,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,459,20797.59698822192,20798.046940594795,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,460,20798.046940594795,20798.49689296767,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,461,20798.49689296767,20799.131534830467,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,462,20799.131534830467,20799.766176693265,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,463,20799.766176693265,20800.85077092899,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,464,20800.85077092899,20801.935365164718,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,465,20801.935365164718,20802.333075048282,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,466,20802.333075048282,20802.730784931846,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,467,20802.730784931846,20803.41766928401,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,468,20803.41766928401,20804.10455363617,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,469,20804.10455363617,20805.189147871843,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,470,20805.189147871843,20806.273742107514,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,471,20806.273742107514,20806.619209501772,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,472,20806.619209501772,20806.96467689603,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,473,20806.96467689603,20807.703803737502,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,474,20807.703803737502,20808.442930578974,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,475,20808.442930578974,20809.5275248147,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,476,20809.5275248147,20810.612119050427,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,477,20810.612119050427,20810.90534395537,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,478,20810.90534395537,20811.198568860316,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,479,20811.198568860316,20811.989938191044,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,480,20811.989938191044,20812.78130752177,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,481,20812.78130752177,20813.865901757556,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,482,20813.865901757556,20814.95049599334,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,483,20814.95049599334,20815.19147840892,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,484,20815.19147840892,20815.4324608245,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,485,20815.4324608245,20816.276072644592,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,486,20816.276072644592,20817.119684464684,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,487,20817.119684464684,20818.204278700356,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,488,20818.204278700356,20819.288872936027,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,489,20819.288872936027,20819.47761286238,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,490,20819.47761286238,20819.666352788736,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,491,20819.666352788736,20820.562207098166,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,492,20820.562207098166,20821.458061407597,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,493,20821.458061407597,20822.54265564327,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,494,20822.54265564327,20823.62724987894,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,495,20823.62724987894,20823.763747315956,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,496,20823.763747315956,20823.90024475297,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,497,20823.90024475297,20824.848341551628,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,498,20824.848341551628,20825.796438350284,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,499,20825.796438350284,20826.88103258607,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,500,20826.88103258607,20827.965626821853,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,501,20827.965626821853,20828.049881769504,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,502,20828.049881769504,20828.134136717155,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,503,20828.134136717155,20829.134476005176,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,504,20829.134476005176,20830.134815293197,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,505,20830.134815293197,20831.21940952887,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,506,20831.21940952887,20832.30400376454,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,507,20832.30400376454,20832.336016222966,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,508,20832.336016222966,20832.36802868139,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,509,20832.36802868139,20833.42061045875,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,510,20833.42061045875,20834.47319223611,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,511,20834.47319223611,20835.537556440868,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,512,20835.537556440868,20836.601920645626,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,513,20836.601920645626,20836.62215067654,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,514,20836.62215067654,20836.642380707453,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,515,20836.642380707453,20837.726974943125,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,516,20837.726974943125,20838.811569178797,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,517,20838.811569178797,20839.8236908943,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,518,20839.8236908943,20840.835812609803,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,519,20840.835812609803,20840.90828513008,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,520,20840.90828513008,20840.98075765036,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,521,20840.98075765036,20842.06535188603,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,522,20842.06535188603,20843.149946121703,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,523,20843.149946121703,20844.109825347896,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,524,20844.109825347896,20845.06970457409,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,525,20845.06970457409,20845.194419583568,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,526,20845.194419583568,20845.319134593046,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,527,20845.319134593046,20846.40372882883,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,528,20846.40372882883,20847.488323064616,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,529,20847.488323064616,20848.395959801444,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,530,20848.395959801444,20849.303596538273,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,531,20849.303596538273,20849.480554037116,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,532,20849.480554037116,20849.65751153596,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,533,20849.65751153596,20850.74210577163,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,534,20850.74210577163,20851.826700007303,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,535,20851.826700007303,20852.682094254877,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,536,20852.682094254877,20853.53748850245,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,537,20853.53748850245,20853.766688490658,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,538,20853.766688490658,20853.995888478865,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,539,20853.995888478865,20855.080482714537,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,540,20855.080482714537,20856.16507695021,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,541,20856.16507695021,20856.968228708472,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,542,20856.968228708472,20857.771380466736,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,543,20857.771380466736,20858.052822944202,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,544,20858.052822944202,20858.33426542167,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,545,20858.33426542167,20859.418859657395,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,546,20859.418859657395,20860.50345389312,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,547,20860.50345389312,20861.25436316202,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,548,20861.25436316202,20862.00527243092,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,549,20862.00527243092,20862.338957397693,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,550,20862.338957397693,20862.672642364465,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,551,20862.672642364465,20863.75723660019,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,552,20863.75723660019,20864.841830835918,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,553,20864.841830835918,20865.540497615533,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,554,20865.540497615533,20866.23916439515,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,555,20866.23916439515,20866.62509185126,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,556,20866.62509185126,20867.01101930737,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,557,20867.01101930737,20868.095613543042,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,558,20868.095613543042,20869.180207778714,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,559,20869.180207778714,20869.82663206905,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,560,20869.82663206905,20870.473056359384,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,561,20870.473056359384,20870.91122630478,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,562,20870.91122630478,20871.349396250174,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,563,20871.349396250174,20872.4339904859,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,564,20872.4339904859,20873.518584721627,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,565,20873.518584721627,20874.112766522598,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,566,20874.112766522598,20874.70694832357,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,567,20874.70694832357,20875.197360758273,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,568,20875.197360758273,20875.687773192978,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,569,20875.687773192978,20876.772367428704,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,570,20876.772367428704,20877.85696166443,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,571,20877.85696166443,20878.398900976143,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,572,20878.398900976143,20878.940840287854,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,573,20878.940840287854,20879.48349521187,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,574,20879.48349521187,20880.026150135884,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,575,20880.026150135884,20881.110744371555,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,576,20881.110744371555,20882.195338607227,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,577,20882.195338607227,20882.685035429633,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,578,20882.685035429633,20883.17473225204,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,579,20883.17473225204,20883.769629665363,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,580,20883.769629665363,20884.364527078687,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,581,20884.364527078687,20885.449121314414,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,582,20885.449121314414,20886.53371555014,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,583,20886.53371555014,20886.971169883178,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,584,20886.971169883178,20887.408624216216,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,585,20887.408624216216,20888.05576411885,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,586,20888.05576411885,20888.702904021484,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,587,20888.702904021484,20889.78749825721,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,588,20889.78749825721,20890.872092492937,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,589,20890.872092492937,20891.25730433672,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,590,20891.25730433672,20891.642516180502,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,591,20891.642516180502,20892.341898572446,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,592,20892.341898572446,20893.04128096439,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,593,20893.04128096439,20894.12587520006,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,594,20894.12587520006,20895.210469435733,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,595,20895.210469435733,20895.543438790206,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,596,20895.543438790206,20895.87640814468,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,597,20895.87640814468,20896.628033025987,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,598,20896.628033025987,20897.379657907295,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,599,20897.379657907295,20898.464252142967,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-005,600,20898.464252142967,20899.54884637864,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
