primitive_interval,dem_cell,entry_parameter,exit_parameter,los_height_entry,los_height_exit,minimum_los_height,dem_height,clearance_lower_bound,pass,obstructed
142,939248228,0.0,1.0,155.31563625500604,155.31563625500604,155.31563625500604,135.11814880371094,20.197487451295103,True,False
142,949847671,0.0,1.0,153.9869259027465,153.9869259027465,153.9869259027465,133.5413055419922,20.445620360754305,True,False
142,960447115,0.0,1.0,152.65821555048694,152.65821555048694,152.65821555048694,133.5413055419922,19.116910008494756,True,False
142,970905873,0.0,1.0,151.34714109142408,151.34714109142408,151.34714109142408,132.31642150878906,19.030719582635015,True,False
142,981364631,0.0,1.0,150.0360666323612,150.0360666323612,150.0360666323612,132.31642150878906,17.71964512357215,True,False
142,981505317,0.0,1.0,150.01843073916456,150.01843073916456,150.01843073916456,130.80474853515625,19.213682204008308,True,False
142,981646003,0.0,1.0,150.00079484596785,150.00079484596785,150.00079484596785,130.80474853515625,19.196046310811596,True,False
142,990823001,0.0,1.0,148.85039742298392,148.85039742298392,148.85039742298392,128.7255401611328,20.124857261851105,True,False
142,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
142,6455227,0.0,1.0,272.24740479563803,272.24740479563803,272.24740479563803,165.4351043701172,106.81230042552085,True,False
142,12910453,0.0,1.0,271.43819948385413,271.43819948385413,271.43819948385413,165.4351043701172,106.00309511373695,True,False
142,23441475,0.0,1.0,270.1180662578911,270.1180662578911,270.1180662578911,160.89425659179688,109.22380966609421,True,False
142,33972497,0.0,1.0,268.797933031928,268.797933031928,268.797933031928,160.89425659179688,107.90367644013111,True,False
142,38322877,0.0,1.0,268.2525841064158,268.2525841064158,268.2525841064158,159.90310668945312,108.34947741696266,True,False
142,42673258,0.0,1.0,267.7072351809036,267.7072351809036,267.7072351809036,159.90310668945312,107.80412849145046,True,False
142,48853899,0.0,1.0,266.9324508804189,266.9324508804189,266.9324508804189,152.0780792236328,114.8543716567861,True,False
142,55034541,0.0,1.0,266.1576665799343,266.1576665799343,266.1576665799343,152.0780792236328,114.07958735630149,True,False
142,65565563,0.0,1.0,264.8375333539712,264.8375333539712,264.8375333539712,148.27027893066406,116.56725442330713,True,False
142,76096585,0.0,1.0,263.5174001280081,263.5174001280081,263.5174001280081,148.27027893066406,115.24712119734403,True,False
142,80721550,0.0,1.0,262.937630190923,262.937630190923,262.937630190923,143.9332733154297,119.00435687549333,True,False
142,85346515,0.0,1.0,262.35786025383794,262.35786025383794,262.35786025383794,148.64019775390625,113.71766249993169,True,False
142,91252572,0.0,1.0,261.61749696495997,261.61749696495997,261.61749696495997,148.64019775390625,112.97729921105372,True,False
142,97158629,0.0,1.0,260.87713367608194,260.87713367608194,260.87713367608194,164.6157684326172,96.26136524346475,True,False
142,107689652,0.0,1.0,259.55700045008507,259.55700045008507,259.55700045008507,164.6157684326172,94.94123201746788,True,False
142,118220674,0.0,1.0,258.2368672240882,258.2368672240882,258.2368672240882,178.46998596191406,79.76688126217414,True,False
142,123120223,0.0,1.0,257.62267627570395,257.62267627570395,257.62267627570395,178.46998596191406,79.15269031378989,True,False
142,128019773,0.0,1.0,257.0084853273197,257.0084853273197,257.0084853273197,189.86671447753906,67.14177084978064,True,False
142,133651245,0.0,1.0,256.30254304974085,256.30254304974085,256.30254304974085,189.86671447753906,66.43582857220179,True,False
142,139282718,0.0,1.0,255.59660077216205,255.59660077216205,255.59660077216205,196.0955810546875,59.50101971747455,True,False
142,149813740,0.0,1.0,254.27646754619897,254.27646754619897,254.27646754619897,196.0955810546875,58.18088649151147,True,False
142,160344762,0.0,1.0,252.9563343202359,252.9563343202359,252.9563343202359,196.0955810546875,56.8607532655484,True,False
142,165518896,0.0,1.0,252.30772236051865,252.30772236051865,252.30772236051865,186.74765014648438,65.56007221403428,True,False
142,170693031,0.0,1.0,251.6591104008014,251.6591104008014,251.6591104008014,186.74765014648438,64.91146025431703,True,False
142,176049918,0.0,1.0,250.98758913452178,250.98758913452178,250.98758913452178,176.84288024902344,74.14470888549835,True,False
142,181406806,0.0,1.0,250.3160678682422,250.3160678682422,250.3160678682422,176.84288024902344,73.47318761921875,True,False
142,191937828,0.0,1.0,248.99593464227908,248.99593464227908,248.99593464227908,164.8919219970703,84.10401264520877,True,False
142,202468850,0.0,1.0,247.675801416316,247.675801416316,247.675801416316,164.8919219970703,82.7838794192457,True,False
142,207917569,0.0,1.0,246.9927684450259,246.9927684450259,246.9927684450259,163.2061004638672,83.7866679811587,True,False
142,213366288,0.0,1.0,246.30973547373577,246.30973547373577,246.30973547373577,163.2061004638672,83.10363500986858,True,False
142,218448591,0.0,1.0,245.67263521904593,245.67263521904593,245.67263521904593,160.18382263183594,85.48881258720999,True,False
142,223530894,0.0,1.0,245.03553496435606,245.03553496435606,245.03553496435606,160.18382263183594,84.85171233252012,True,False
142,234061916,0.0,1.0,243.7154017383761,243.7154017383761,243.7154017383761,153.74887084960938,89.96653088876673,True,False
142,244592938,0.0,1.0,242.39526851239611,242.39526851239611,242.39526851239611,160.85816955566406,81.53709895673205,True,False
142,250316242,0.0,1.0,241.67781452980682,241.67781452980682,241.67781452980682,160.85816955566406,80.81964497414276,True,False
142,256039546,0.0,1.0,240.96036054721748,240.96036054721748,240.96036054721748,172.30978393554688,68.6505766116706,True,False
142,260847264,0.0,1.0,240.35768130384372,240.35768130384372,240.35768130384372,172.30978393554688,68.04789736829684,True,False
142,265654982,0.0,1.0,239.75500206046996,239.75500206046996,239.75500206046996,182.73458862304688,57.02041343742309,True,False
142,276186004,0.0,1.0,238.4348688344731,238.4348688344731,238.4348688344731,182.73458862304688,55.70028021142622,True,False
142,286717026,0.0,1.0,237.11473560847625,237.11473560847625,237.11473560847625,193.07386779785156,44.04086781062469,True,False
142,292714915,0.0,1.0,236.36286061458773,236.36286061458773,236.36286061458773,193.07386779785156,43.28899281673617,True,False
142,298712804,0.0,1.0,235.6109856206992,235.6109856206992,235.6109856206992,198.900634765625,36.71035085507421,True,False
142,303245937,0.0,1.0,235.04272738862466,235.04272738862466,235.04272738862466,198.900634765625,36.142092622999655,True,False
142,307779071,0.0,1.0,234.47446915655007,234.47446915655007,234.47446915655007,198.900634765625,35.57383439092507,True,False
142,318310093,0.0,1.0,233.154335930587,233.154335930587,233.154335930587,187.85836791992188,45.29596801066512,True,False
142,328841115,0.0,1.0,231.83420270462392,231.83420270462392,231.83420270462392,187.85836791992188,43.975834784702045,True,False
142,335113588,0.0,1.0,231.04790669912876,231.04790669912876,231.04790669912876,168.02224731445312,63.025659384675635,True,False
142,341386062,0.0,1.0,230.26161069363357,230.26161069363357,230.26161069363357,171.0520782470703,59.20953244656326,True,False
142,345644610,0.0,1.0,229.7277734731319,229.7277734731319,229.7277734731319,171.0520782470703,58.67569522606158,True,False
142,349903159,0.0,1.0,229.1939362526302,229.1939362526302,229.1939362526302,171.0520782470703,58.1418580055599,True,False
142,360434181,0.0,1.0,227.87380302666713,227.87380302666713,227.87380302666713,155.73793029785156,72.13587272881557,True,False
142,370965203,0.0,1.0,226.55366980070403,226.55366980070403,226.55366980070403,155.73793029785156,70.81573950285247,True,False
142,377512261,0.0,1.0,225.73295278390967,225.73295278390967,225.73295278390967,139.77549743652344,85.95745534738623,True,False
142,384059319,0.0,1.0,224.9122357671153,224.9122357671153,224.9122357671153,140.89254760742188,84.01968815969343,True,False
142,388043283,0.0,1.0,224.4128195579297,224.4128195579297,224.4128195579297,140.89254760742188,83.52027195050783,True,False
142,392027247,0.0,1.0,223.91340334874408,223.91340334874408,223.91340334874408,140.89254760742188,83.02085574132221,True,False
142,402558269,0.0,1.0,222.59327012276412,222.59327012276412,222.59327012276412,138.3493194580078,84.24395066475631,True,False
142,413089291,0.0,1.0,221.27313689678417,221.27313689678417,221.27313689678417,157.11402893066406,64.1591079661201,True,False
142,419910934,0.0,1.0,220.41799886869057,220.41799886869057,220.41799886869057,157.11402893066406,63.30396993802651,True,False
142,426732577,0.0,1.0,219.562860840597,219.562860840597,219.562860840597,159.1558380126953,60.4070228279017,True,False
142,430441956,0.0,1.0,219.0978656427275,219.0978656427275,219.0978656427275,159.1558380126953,59.942027630032186,True,False
142,434151335,0.0,1.0,218.63287044485799,218.63287044485799,218.63287044485799,181.01292419433594,37.61994625052205,True,False
142,444682357,0.0,1.0,217.31273721886112,217.31273721886112,217.31273721886112,181.01292419433594,36.29981302452518,True,False
142,455213379,0.0,1.0,215.99260399286428,215.99260399286428,215.99260399286428,196.62066650390625,19.371937488958025,True,False
142,462309607,0.0,1.0,215.10304495319784,215.10304495319784,215.10304495319784,196.62066650390625,18.482378449291588,True,False
142,469405835,0.0,1.0,214.2134859135314,214.2134859135314,214.2134859135314,196.81793212890625,17.39555378462515,True,False
142,472840629,0.0,1.0,213.78291172723476,213.78291172723476,213.78291172723476,196.81793212890625,16.96497959832851,True,False
142,476275423,0.0,1.0,213.3523375409381,213.3523375409381,213.3523375409381,205.8351593017578,7.517178239180282,True,False
142,486806446,0.0,1.0,212.03220431497502,212.03220431497502,212.03220431497502,205.8351593017578,6.197045013217206,True,False
142,497337468,0.0,1.0,210.71207108901194,210.71207108901194,210.71207108901194,206.61099243164062,4.101078657371318,True,False
142,504708280,0.0,1.0,209.7880910380125,209.7880910380125,209.7880910380125,206.61099243164062,3.177098606371885,True,False
142,512079092,0.0,1.0,208.8641109870131,208.8641109870131,208.8641109870131,206.61099243164062,2.253118555372481,True,False
142,515239302,0.0,1.0,208.46795781201567,208.46795781201567,208.46795781201567,199.11651611328125,9.351441698734419,True,False
142,518399512,0.0,1.0,208.0718046370182,208.0718046370182,208.0718046370182,205.36367797851562,2.7081266585025787,True,False
142,528930534,0.0,1.0,206.75167141105516,206.75167141105516,206.75167141105516,205.36367797851562,1.3879934325395311,True,False
142,539461556,0.0,1.0,205.43153818509205,205.43153818509205,205.43153818509205,205.36367797851562,0.06786020657642666,True,False
142,547106953,0.0,1.0,204.47313712279345,204.47313712279345,204.47313712279345,199.0145263671875,5.458610755605946,True,False
142,554752350,0.0,1.0,203.51473606049484,203.51473606049484,203.51473606049484,199.0145263671875,4.50020969330734,True,False
142,557637975,0.0,1.0,203.15300389681346,203.15300389681346,203.15300389681346,195.83773803710938,7.315265859704084,True,False
142,560523600,0.0,1.0,202.79127173313213,202.79127173313213,202.79127173313213,195.83773803710938,6.95353369602276,True,False
142,571054622,0.0,1.0,201.47113850715215,201.47113850715215,201.47113850715215,186.74330139160156,14.727837115550585,True,False
142,581585644,0.0,1.0,200.1510052811722,200.1510052811722,200.1510052811722,186.74330139160156,13.407703889570627,True,False
142,589505626,0.0,1.0,199.15818320730068,199.15818320730068,199.15818320730068,176.50196838378906,22.65621482351162,True,False
142,597425608,0.0,1.0,198.1653611334292,198.1653611334292,198.1653611334292,176.50196838378906,21.66339274964014,True,False
142,600036648,0.0,1.0,197.8380499813376,197.8380499813376,197.8380499813376,174.78916931152344,23.048880669814167,True,False
142,602647688,0.0,1.0,197.510738829246,197.510738829246,197.510738829246,174.78916931152344,22.72156951772257,True,False
142,613178710,0.0,1.0,196.19060560326605,196.19060560326605,196.19060560326605,166.9786834716797,29.211922131586363,True,False
142,623709732,0.0,1.0,194.87047237728606,194.87047237728606,194.87047237728606,166.9786834716797,27.891788905606376,True,False
142,631904299,0.0,1.0,193.8432292920985,193.8432292920985,193.8432292920985,163.1529083251953,30.690320966903187,True,False
142,640098865,0.0,1.0,192.8159862069109,192.8159862069109,192.8159862069109,166.5437774658203,26.272208741090594,True,False
142,642435321,0.0,1.0,192.5230960661185,192.5230960661185,192.5230960661185,166.5437774658203,25.9793186002982,True,False
142,644771776,0.0,1.0,192.23020592532612,192.23020592532612,192.23020592532612,166.5437774658203,25.686428459505805,True,False
142,655302798,0.0,1.0,190.91007269936304,190.91007269936304,190.91007269936304,165.66754150390625,25.24253119545679,True,False
142,665833821,0.0,1.0,189.58993947339997,189.58993947339997,189.58993947339997,165.66754150390625,23.922397969493716,True,False
142,674302972,0.0,1.0,188.52827537675944,188.52827537675944,188.52827537675944,163.5756072998047,24.95266807695475,True,False
142,682772123,0.0,1.0,187.46661128011897,187.46661128011897,187.46661128011897,163.5756072998047,23.89100398031428,True,False
142,684833994,0.0,1.0,187.2081421507626,187.2081421507626,187.2081421507626,162.75421142578125,24.453930724981348,True,False
142,686895865,0.0,1.0,186.94967302140626,186.94967302140626,186.94967302140626,162.75421142578125,24.195461595625005,True,False
142,697426887,0.0,1.0,185.62953979544318,185.62953979544318,185.62953979544318,161.6325225830078,23.997017212435367,True,False
142,707957909,0.0,1.0,184.30940656948007,184.30940656948007,184.30940656948007,161.6325225830078,22.676883986472262,True,False
142,716701645,0.0,1.0,183.21332146140355,183.21332146140355,183.21332146140355,156.9326629638672,26.280658497536365,True,False
142,725445381,0.0,1.0,182.11723635332703,182.11723635332703,182.11723635332703,158.906982421875,23.21025393145203,True,False
142,727232667,0.0,1.0,181.89318823544045,181.89318823544045,181.89318823544045,158.906982421875,22.986205813565448,True,False
142,729019953,0.0,1.0,181.66914011755392,181.66914011755392,181.66914011755392,158.906982421875,22.762157695678923,True,False
142,739550975,0.0,1.0,180.34900689155705,180.34900689155705,180.34900689155705,153.67835998535156,26.67064690620549,True,False
142,750081997,0.0,1.0,179.0288736655602,179.0288736655602,179.0288736655602,153.67835998535156,25.35051368020865,True,False
142,759100318,0.0,1.0,177.89836754618446,177.89836754618446,177.89836754618446,146.45533752441406,31.443030021770397,True,False
142,768118638,0.0,1.0,176.76786142680874,176.76786142680874,176.76786142680874,150.4017333984375,26.366128028371236,True,False
142,769631340,0.0,1.0,176.57823432022138,176.57823432022138,176.57823432022138,150.4017333984375,26.176500921783884,True,False
142,771144041,0.0,1.0,176.38860721363403,176.38860721363403,176.38860721363403,150.4017333984375,25.98687381519653,True,False
142,781675063,0.0,1.0,175.06847398765407,175.06847398765407,175.06847398765407,142.09059143066406,32.97788255699001,True,False
142,792206085,0.0,1.0,173.7483407616741,173.7483407616741,173.7483407616741,142.09059143066406,31.657749331010024,True,False
142,801498991,0.0,1.0,172.58341363084543,172.58341363084543,172.58341363084543,139.03878784179688,33.54462578904855,True,False
142,810791896,0.0,1.0,171.41848650001677,171.41848650001677,171.41848650001677,142.2293701171875,29.18911638282927,True,False
142,812030013,0.0,1.0,171.26328040486544,171.26328040486544,171.26328040486544,142.2293701171875,29.03391028767794,True,False
142,813268129,0.0,1.0,171.10807430971414,171.10807430971414,171.10807430971414,142.2293701171875,28.87870419252664,True,False
142,823799151,0.0,1.0,169.78794108375106,169.78794108375106,169.78794108375106,138.46737670898438,31.32056437476669,True,False
142,834330173,0.0,1.0,168.467807857788,168.467807857788,168.467807857788,138.46737670898438,30.000431148803614,True,False
142,843897664,0.0,1.0,167.2684597155064,167.2684597155064,167.2684597155064,137.09552001953125,30.172939695975145,True,False
142,853465154,0.0,1.0,166.0691115732248,166.0691115732248,166.0691115732248,141.0373077392578,25.03180383396699,True,False
142,854428686,0.0,1.0,165.94832648950955,165.94832648950955,165.94832648950955,141.0373077392578,24.911018750251742,True,False
142,855392218,0.0,1.0,165.82754140579428,165.82754140579428,165.82754140579428,141.5878448486328,24.239696557161466,True,False
142,865923240,0.0,1.0,164.5074081798312,164.5074081798312,164.5074081798312,141.5878448486328,22.91956333119839,True,False
142,876454262,0.0,1.0,163.1872749538681,163.1872749538681,163.1872749538681,142.67367553710938,20.513599416758723,True,False
142,886296337,0.0,1.0,161.9535058002873,161.9535058002873,161.9535058002873,142.67367553710938,19.279830263177928,True,False
142,896138412,0.0,1.0,160.71973664670654,160.71973664670654,160.71973664670654,145.23208618164062,15.487650465065911,True,False
142,896827359,0.0,1.0,160.63337257432423,160.63337257432423,160.63337257432423,145.23208618164062,15.401286392683602,True,False
142,897516306,0.0,1.0,160.54700850194195,160.54700850194195,160.54700850194195,145.23208618164062,15.31492232030132,True,False
142,908047328,0.0,1.0,159.22687527594508,159.22687527594508,159.22687527594508,144.3026123046875,14.924262971257576,True,False
142,918578350,0.0,1.0,157.90674204994824,157.90674204994824,157.90674204994824,144.3026123046875,13.604129745260735,True,False
142,928695010,0.0,1.0,156.63855188493142,156.63855188493142,156.63855188493142,140.24159240722656,16.396959477704854,True,False
142,938811669,0.0,1.0,155.37036171991457,155.37036171991457,155.37036171991457,140.24159240722656,15.128769312688007,True,False
142,939226032,0.0,1.0,155.3184186589683,155.3184186589683,155.3184186589683,135.11814880371094,20.200269855257375,True,False
142,939640394,0.0,1.0,155.26647559802205,155.26647559802205,155.26647559802205,135.11814880371094,20.148326794311117,True,False
142,950171416,0.0,1.0,153.9463423720421,153.9463423720421,153.9463423720421,133.5413055419922,20.40503683004991,True,False
142,960702438,0.0,1.0,152.62620914606214,152.62620914606214,152.62620914606214,133.5413055419922,19.08490360406995,True,False
142,971093683,0.0,1.0,151.32359796959236,151.32359796959236,151.32359796959236,132.31642150878906,19.007176460803294,True,False
142,981484927,0.0,1.0,150.02098679312263,150.02098679312263,150.02098679312263,132.31642150878906,17.70456528433357,True,False
142,981624705,0.0,1.0,150.0034647436124,150.0034647436124,150.0034647436124,130.80474853515625,19.198716208456148,True,False
142,981764482,0.0,1.0,149.98594269410216,149.98594269410216,149.98594269410216,130.80474853515625,19.181194158945914,True,False
142,990882241,0.0,1.0,148.84297134705108,148.84297134705108,148.84297134705108,128.7255401611328,20.117431185918264,True,False
143,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,165.4351043701172,107.62150573730469,True,False
143,6455227,0.0,1.0,272.24740479563803,272.24740479563803,272.24740479563803,165.4351043701172,106.81230042552085,True,False
143,12910453,0.0,1.0,271.43819948385413,271.43819948385413,271.43819948385413,165.4351043701172,106.00309511373695,True,False
143,23441475,0.0,1.0,270.1180662578911,270.1180662578911,270.1180662578911,160.89425659179688,109.22380966609421,True,False
143,33972497,0.0,1.0,268.797933031928,268.797933031928,268.797933031928,160.89425659179688,107.90367644013111,True,False
143,38322877,0.0,1.0,268.2525841064158,268.2525841064158,268.2525841064158,159.90310668945312,108.34947741696266,True,False
143,42673258,0.0,1.0,267.7072351809036,267.7072351809036,267.7072351809036,159.90310668945312,107.80412849145046,True,False
143,48853899,0.0,1.0,266.9324508804189,266.9324508804189,266.9324508804189,152.0780792236328,114.8543716567861,True,False
143,55034541,0.0,1.0,266.1576665799343,266.1576665799343,266.1576665799343,152.0780792236328,114.07958735630149,True,False
143,65565563,0.0,1.0,264.8375333539712,264.8375333539712,264.8375333539712,148.27027893066406,116.56725442330713,True,False
143,76096585,0.0,1.0,263.5174001280081,263.5174001280081,263.5174001280081,148.27027893066406,115.24712119734403,True,False
143,80721550,0.0,1.0,262.937630190923,262.937630190923,262.937630190923,143.9332733154297,119.00435687549333,True,False
143,85346515,0.0,1.0,262.35786025383794,262.35786025383794,262.35786025383794,148.64019775390625,113.71766249993169,True,False
143,91252572,0.0,1.0,261.61749696495997,261.61749696495997,261.61749696495997,148.64019775390625,112.97729921105372,True,False
143,97158629,0.0,1.0,260.87713367608194,260.87713367608194,260.87713367608194,164.6157684326172,96.26136524346475,True,False
143,107689652,0.0,1.0,259.55700045008507,259.55700045008507,259.55700045008507,164.6157684326172,94.94123201746788,True,False
143,118220674,0.0,1.0,258.2368672240882,258.2368672240882,258.2368672240882,178.46998596191406,79.76688126217414,True,False
143,123120223,0.0,1.0,257.62267627570395,257.62267627570395,257.62267627570395,178.46998596191406,79.15269031378989,True,False
143,128019773,0.0,1.0,257.0084853273197,257.0084853273197,257.0084853273197,189.86671447753906,67.14177084978064,True,False
143,133651245,0.0,1.0,256.30254304974085,256.30254304974085,256.30254304974085,189.86671447753906,66.43582857220179,True,False
143,139282718,0.0,1.0,255.59660077216205,255.59660077216205,255.59660077216205,196.0955810546875,59.50101971747455,True,False
143,149813740,0.0,1.0,254.27646754619897,254.27646754619897,254.27646754619897,196.0955810546875,58.18088649151147,True,False
143,160344762,0.0,1.0,252.9563343202359,252.9563343202359,252.9563343202359,196.0955810546875,56.8607532655484,True,False
143,165518896,0.0,1.0,252.30772236051865,252.30772236051865,252.30772236051865,186.74765014648438,65.56007221403428,True,False
143,170693031,0.0,1.0,251.6591104008014,251.6591104008014,251.6591104008014,186.74765014648438,64.91146025431703,True,False
143,176049918,0.0,1.0,250.98758913452178,250.98758913452178,250.98758913452178,176.84288024902344,74.14470888549835,True,False
143,181406806,0.0,1.0,250.3160678682422,250.3160678682422,250.3160678682422,176.84288024902344,73.47318761921875,True,False
143,191937828,0.0,1.0,248.99593464227908,248.99593464227908,248.99593464227908,164.8919219970703,84.10401264520877,True,False
143,202468850,0.0,1.0,247.675801416316,247.675801416316,247.675801416316,164.8919219970703,82.7838794192457,True,False
143,207917569,0.0,1.0,246.9927684450259,246.9927684450259,246.9927684450259,163.2061004638672,83.7866679811587,True,False
143,213366288,0.0,1.0,246.30973547373577,246.30973547373577,246.30973547373577,163.2061004638672,83.10363500986858,True,False
143,218448591,0.0,1.0,245.67263521904593,245.67263521904593,245.67263521904593,160.18382263183594,85.48881258720999,True,False
143,223530894,0.0,1.0,245.03553496435606,245.03553496435606,245.03553496435606,160.18382263183594,84.85171233252012,True,False
143,234061916,0.0,1.0,243.7154017383761,243.7154017383761,243.7154017383761,153.74887084960938,89.96653088876673,True,False
143,244592938,0.0,1.0,242.39526851239611,242.39526851239611,242.39526851239611,160.85816955566406,81.53709895673205,True,False
143,250316242,0.0,1.0,241.67781452980682,241.67781452980682,241.67781452980682,160.85816955566406,80.81964497414276,True,False
143,256039546,0.0,1.0,240.96036054721748,240.96036054721748,240.96036054721748,172.30978393554688,68.6505766116706,True,False
143,260847264,0.0,1.0,240.35768130384372,240.35768130384372,240.35768130384372,172.30978393554688,68.04789736829684,True,False
143,265654982,0.0,1.0,239.75500206046996,239.75500206046996,239.75500206046996,182.73458862304688,57.02041343742309,True,False
143,276186004,0.0,1.0,238.4348688344731,238.4348688344731,238.4348688344731,182.73458862304688,55.70028021142622,True,False
143,286717026,0.0,1.0,237.11473560847625,237.11473560847625,237.11473560847625,193.07386779785156,44.04086781062469,True,False
143,292714915,0.0,1.0,236.36286061458773,236.36286061458773,236.36286061458773,193.07386779785156,43.28899281673617,True,False
143,298712804,0.0,1.0,235.6109856206992,235.6109856206992,235.6109856206992,198.900634765625,36.71035085507421,True,False
143,303245937,0.0,1.0,235.04272738862466,235.04272738862466,235.04272738862466,198.900634765625,36.142092622999655,True,False
143,307779071,0.0,1.0,234.47446915655007,234.47446915655007,234.47446915655007,198.900634765625,35.57383439092507,True,False
143,318310093,0.0,1.0,233.154335930587,233.154335930587,233.154335930587,187.85836791992188,45.29596801066512,True,False
143,328841115,0.0,1.0,231.83420270462392,231.83420270462392,231.83420270462392,187.85836791992188,43.975834784702045,True,False
143,335113588,0.0,1.0,231.04790669912876,231.04790669912876,231.04790669912876,168.02224731445312,63.025659384675635,True,False
143,341386062,0.0,1.0,230.26161069363357,230.26161069363357,230.26161069363357,171.0520782470703,59.20953244656326,True,False
143,345644610,0.0,1.0,229.7277734731319,229.7277734731319,229.7277734731319,171.0520782470703,58.67569522606158,True,False
143,349903159,0.0,1.0,229.1939362526302,229.1939362526302,229.1939362526302,171.0520782470703,58.1418580055599,True,False
143,360434181,0.0,1.0,227.87380302666713,227.87380302666713,227.87380302666713,155.73793029785156,72.13587272881557,True,False
143,370965203,0.0,1.0,226.55366980070403,226.55366980070403,226.55366980070403,155.73793029785156,70.81573950285247,True,False
143,377512261,0.0,1.0,225.73295278390967,225.73295278390967,225.73295278390967,139.77549743652344,85.95745534738623,True,False
143,384059319,0.0,1.0,224.9122357671153,224.9122357671153,224.9122357671153,140.89254760742188,84.01968815969343,True,False
143,388043283,0.0,1.0,224.4128195579297,224.4128195579297,224.4128195579297,140.89254760742188,83.52027195050783,True,False
143,392027247,0.0,1.0,223.91340334874408,223.91340334874408,223.91340334874408,140.89254760742188,83.02085574132221,True,False
143,402558269,0.0,1.0,222.59327012276412,222.59327012276412,222.59327012276412,138.3493194580078,84.24395066475631,True,False
143,413089291,0.0,1.0,221.27313689678417,221.27313689678417,221.27313689678417,157.11402893066406,64.1591079661201,True,False
143,419910934,0.0,1.0,220.41799886869057,220.41799886869057,220.41799886869057,157.11402893066406,63.30396993802651,True,False
143,426732577,0.0,1.0,219.562860840597,219.562860840597,219.562860840597,159.1558380126953,60.4070228279017,True,False
143,430441956,0.0,1.0,219.0978656427275,219.0978656427275,219.0978656427275,159.1558380126953,59.942027630032186,True,False
143,434151335,0.0,1.0,218.63287044485799,218.63287044485799,218.63287044485799,181.01292419433594,37.61994625052205,True,False
143,444682357,0.0,1.0,217.31273721886112,217.31273721886112,217.31273721886112,181.01292419433594,36.29981302452518,True,False
143,455213379,0.0,1.0,215.99260399286428,215.99260399286428,215.99260399286428,196.62066650390625,19.371937488958025,True,False
143,462309607,0.0,1.0,215.10304495319784,215.10304495319784,215.10304495319784,196.62066650390625,18.482378449291588,True,False
143,469405835,0.0,1.0,214.2134859135314,214.2134859135314,214.2134859135314,196.81793212890625,17.39555378462515,True,False
143,472840629,0.0,1.0,213.78291172723476,213.78291172723476,213.78291172723476,196.81793212890625,16.96497959832851,True,False
143,476275423,0.0,1.0,213.3523375409381,213.3523375409381,213.3523375409381,205.8351593017578,7.517178239180282,True,False
143,486806446,0.0,1.0,212.03220431497502,212.03220431497502,212.03220431497502,205.8351593017578,6.197045013217206,True,False
143,497337468,0.0,1.0,210.71207108901194,210.71207108901194,210.71207108901194,206.61099243164062,4.101078657371318,True,False
143,504708280,0.0,1.0,209.7880910380125,209.7880910380125,209.7880910380125,206.61099243164062,3.177098606371885,True,False
143,512079092,0.0,1.0,208.8641109870131,208.8641109870131,208.8641109870131,206.61099243164062,2.253118555372481,True,False
143,515239302,0.0,1.0,208.46795781201567,208.46795781201567,208.46795781201567,199.11651611328125,9.351441698734419,True,False
143,518399512,0.0,1.0,208.0718046370182,208.0718046370182,208.0718046370182,205.36367797851562,2.7081266585025787,True,False
143,528930534,0.0,1.0,206.75167141105516,206.75167141105516,206.75167141105516,205.36367797851562,1.3879934325395311,True,False
143,539461556,0.0,1.0,205.43153818509205,205.43153818509205,205.43153818509205,205.36367797851562,0.06786020657642666,True,False
143,547106953,0.0,1.0,204.47313712279345,204.47313712279345,204.47313712279345,199.0145263671875,5.458610755605946,True,False
143,554752350,0.0,1.0,203.51473606049484,203.51473606049484,203.51473606049484,199.0145263671875,4.50020969330734,True,False
143,557637975,0.0,1.0,203.15300389681346,203.15300389681346,203.15300389681346,195.83773803710938,7.315265859704084,True,False
143,560523600,0.0,1.0,202.79127173313213,202.79127173313213,202.79127173313213,195.83773803710938,6.95353369602276,True,False
143,571054622,0.0,1.0,201.47113850715215,201.47113850715215,201.47113850715215,186.74330139160156,14.727837115550585,True,False
143,581585644,0.0,1.0,200.1510052811722,200.1510052811722,200.1510052811722,186.74330139160156,13.407703889570627,True,False
143,589505626,0.0,1.0,199.15818320730068,199.15818320730068,199.15818320730068,176.50196838378906,22.65621482351162,True,False
143,597425608,0.0,1.0,198.1653611334292,198.1653611334292,198.1653611334292,176.50196838378906,21.66339274964014,True,False
143,600036648,0.0,1.0,197.8380499813376,197.8380499813376,197.8380499813376,174.78916931152344,23.048880669814167,True,False
143,602647688,0.0,1.0,197.510738829246,197.510738829246,197.510738829246,174.78916931152344,22.72156951772257,True,False
143,613178710,0.0,1.0,196.19060560326605,196.19060560326605,196.19060560326605,166.9786834716797,29.211922131586363,True,False
143,623709732,0.0,1.0,194.87047237728606,194.87047237728606,194.87047237728606,166.9786834716797,27.891788905606376,True,False
143,631904299,0.0,1.0,193.8432292920985,193.8432292920985,193.8432292920985,163.1529083251953,30.690320966903187,True,False
143,640098865,0.0,1.0,192.8159862069109,192.8159862069109,192.8159862069109,166.5437774658203,26.272208741090594,True,False
